enroll_id,grade,counts,year
101019,G9,56,2023
101019,G10,57,2023
101019,JHS,0,2023
101018,G7,30,2023
101018,G8,24,2023
101018,G9,31,2023
101018,G10,37,2023
101018,JHS,0,2023
101021,G7,2,2023
101021,G8,5,2023
101021,G9,1,2023
101021,G10,1,2023
101021,JHS,0,2023
101020,G7,6,2023
101020,G8,4,2023
101020,G9,2,2023
101020,G10,3,2023
101020,JHS,0,2023
101033,G7,148,2023
101033,G8,196,2023
101033,G9,177,2023
101033,G10,184,2023
101033,JHS,0,2023
101032,G7,0,2023
101032,G8,0,2023
101032,G9,0,2023
101032,G10,0,2023
101032,JHS,0,2023
101034,G7,0,2023
101034,G8,0,2023
101034,G9,0,2023
101034,G10,0,2023
101034,JHS,0,2023
101035,G7,210,2023
101035,G8,226,2023
101035,G9,244,2023
101035,G10,239,2023
101035,JHS,0,2023
101038,G7,32,2023
101038,G8,56,2023
101038,G9,62,2023
101038,G10,62,2023
101038,JHS,0,2023
101039,G7,0,2023
101039,G8,0,2023
101039,G9,0,2023
101039,G10,0,2023
101039,JHS,0,2023
101047,G7,149,2023
101047,G8,174,2023
101047,G9,150,2023
101047,G10,181,2023
101047,JHS,0,2023
101046,G7,141,2023
101046,G8,194,2023
101046,G9,169,2023
101046,G10,188,2023
101046,JHS,0,2023
101049,G7,0,2023
101049,G8,0,2023
101049,G9,0,2023
101049,G10,0,2023
101049,JHS,0,2023
101048,G7,16,2023
101048,G8,9,2023
101048,G9,18,2023
101048,G10,9,2023
101048,JHS,0,2023
101051,G7,0,2023
101051,G8,0,2023
101051,G9,0,2023
101051,G10,0,2023
101051,JHS,0,2023
101050,G7,0,2023
101050,G8,0,2023
101050,G9,0,2023
101050,G10,0,2023
101050,JHS,0,2023
101053,G7,33,2023
101053,G8,28,2023
101053,G9,23,2023
101053,G10,31,2023
101053,JHS,0,2023
101052,G7,32,2023
101052,G8,18,2023
101052,G9,25,2023
101052,G10,19,2023
101052,JHS,0,2023
101055,G7,9,2023
101055,G8,3,2023
101055,G9,10,2023
101055,G10,8,2023
101055,JHS,0,2023
101054,G7,7,2023
101054,G8,6,2023
101054,G9,6,2023
101054,G10,6,2023
101054,JHS,0,2023
101057,G7,27,2023
101057,G8,34,2023
101057,G9,23,2023
101057,G10,24,2023
101057,JHS,0,2023
101056,G7,32,2023
101056,G8,26,2023
101056,G9,25,2023
101056,G10,22,2023
101056,JHS,0,2023
101059,G7,31,2023
101059,G8,36,2023
101059,G9,35,2023
101059,G10,39,2023
101059,JHS,0,2023
101058,G7,31,2023
101058,G8,33,2023
101058,G9,31,2023
101058,G10,25,2023
101058,JHS,0,2023
101060,G7,2,2023
101060,G8,6,2023
101060,G9,6,2023
101060,G10,0,2023
101060,JHS,0,2023
101061,G7,1,2023
101061,G8,2,2023
101061,G9,5,2023
101061,G10,3,2023
101061,JHS,0,2023
101062,G7,7,2023
101062,G8,5,2023
101062,G9,3,2023
101062,G10,13,2023
101062,JHS,0,2023
101063,G7,1,2023
101063,G8,7,2023
101063,G9,3,2023
101063,G10,10,2023
101063,JHS,0,2023
101067,G7,9,2023
101067,G8,9,2023
101067,G9,7,2023
101067,G10,20,2023
101067,JHS,0,2023
101066,G7,15,2023
101066,G8,11,2023
101066,G9,17,2023
101066,G10,22,2023
101066,JHS,0,2023
101069,G7,9,2023
101069,G8,6,2023
101069,G9,12,2023
101069,G10,8,2023
101069,JHS,0,2023
101068,G7,8,2023
101068,G8,4,2023
101068,G9,6,2023
101068,G10,4,2023
101068,JHS,0,2023
101072,G7,22,2023
101072,G8,15,2023
101072,G9,23,2023
101072,G10,17,2023
101072,JHS,0,2023
101073,G7,30,2023
101073,G8,23,2023
101073,G9,22,2023
101073,G10,21,2023
101073,JHS,0,2023
101077,G7,31,2023
101077,G8,39,2023
101077,G9,28,2023
101077,G10,47,2023
101077,JHS,0,2023
101076,G7,31,2023
101076,G8,29,2023
101076,G9,35,2023
101076,G10,42,2023
101076,JHS,0,2023
101081,G7,14,2023
101081,G8,17,2023
101081,G9,13,2023
101081,G10,9,2023
101081,JHS,0,2023
101080,G7,27,2023
101080,G8,23,2023
101080,G9,18,2023
101080,G10,11,2023
101080,JHS,0,2023
101086,G7,10,2023
101086,G8,10,2023
101086,G9,10,2023
101086,G10,7,2023
101086,JHS,0,2023
101087,G7,16,2023
101087,G8,14,2023
101087,G9,8,2023
101087,G10,12,2023
101087,JHS,0,2023
101088,G7,10,2023
101088,G8,15,2023
101088,G9,7,2023
101088,G10,21,2023
101088,JHS,0,2023
101089,G7,11,2023
101089,G8,22,2023
101089,G9,9,2023
101089,G10,14,2023
101089,JHS,0,2023
101090,G7,23,2023
101090,G8,19,2023
101090,G9,16,2023
101090,G10,26,2023
101090,JHS,0,2023
101091,G7,18,2023
101091,G8,16,2023
101091,G9,16,2023
101091,G10,12,2023
101091,JHS,0,2023
101094,G7,164,2023
101094,G8,192,2023
101094,G9,154,2023
101094,G10,149,2023
101094,JHS,0,2023
101095,G7,152,2023
101095,G8,200,2023
101095,G9,172,2023
101095,G10,176,2023
101095,JHS,0,2023
101096,G7,19,2023
101096,G8,18,2023
101096,G9,17,2023
101096,G10,13,2023
101096,JHS,0,2023
101097,G7,12,2023
101097,G8,16,2023
101097,G9,19,2023
101097,G10,15,2023
101097,JHS,0,2023
101100,G7,4,2023
101100,G8,3,2023
101100,G9,8,2023
101100,G10,2,2023
101100,JHS,0,2023
101101,G7,4,2023
101101,G8,3,2023
101101,G9,4,2023
101101,G10,6,2023
101101,JHS,0,2023
101102,G7,35,2023
101102,G8,25,2023
101102,G9,16,2023
101102,G10,19,2023
101102,JHS,0,2023
101103,G7,30,2023
101103,G8,16,2023
101103,G9,23,2023
101103,G10,14,2023
101103,JHS,0,2023
101105,G7,5,2023
101105,G8,3,2023
101105,G9,4,2023
101105,G10,1,2023
101105,JHS,0,2023
101104,G7,3,2023
101104,G8,5,2023
101104,G9,6,2023
101104,G10,2,2023
101104,JHS,0,2023
101115,G7,231,2023
101115,G8,233,2023
101115,G9,237,2023
101115,G10,237,2023
101115,JHS,0,2023
101114,G7,9,2023
101114,G8,2,2023
101114,G9,4,2023
101114,G10,3,2023
101114,JHS,0,2023
101119,G7,29,2023
101119,G8,22,2023
101119,G9,18,2023
101119,G10,24,2023
101119,JHS,0,2023
101118,G7,33,2023
101118,G8,28,2023
101118,G9,20,2023
101118,G10,24,2023
101118,JHS,0,2023
101121,G7,145,2023
101121,G8,177,2023
101121,G9,136,2023
101121,G10,147,2023
101121,JHS,0,2023
101120,G7,136,2023
101120,G8,149,2023
101120,G9,131,2023
101120,G10,126,2023
101120,JHS,0,2023
101123,G7,45,2023
101123,G8,72,2023
101123,G9,55,2023
101123,G10,66,2023
101123,JHS,0,2023
101122,G7,61,2023
101122,G8,61,2023
101122,G9,40,2023
101122,G10,70,2023
101122,JHS,0,2023
101126,G7,19,2023
101126,G8,23,2023
101126,G9,19,2023
101126,G10,13,2023
101126,JHS,0,2023
101127,G7,20,2023
101127,G8,14,2023
101127,G9,23,2023
101127,G10,16,2023
101127,JHS,0,2023
101132,G7,3,2023
101132,G8,4,2023
101132,G9,2,2023
101132,G10,2,2023
101132,JHS,0,2023
101133,G7,11,2023
101133,G8,4,2023
101133,G9,2,2023
101133,G10,0,2023
101133,JHS,0,2023
101137,G7,21,2023
101137,G8,19,2023
101137,G9,18,2023
101137,G10,12,2023
101137,JHS,0,2023
101136,G7,26,2023
101136,G8,19,2023
101136,G9,21,2023
101136,G10,20,2023
101136,JHS,0,2023
101139,G7,19,2023
101139,G8,36,2023
101139,G9,26,2023
101139,G10,42,2023
101139,JHS,0,2023
101138,G7,37,2023
101138,G8,24,2023
101138,G9,25,2023
101138,G10,29,2023
101138,JHS,0,2023
101140,G7,6,2023
101140,G8,7,2023
101140,G9,16,2023
101140,G10,10,2023
101140,JHS,0,2023
101141,G7,10,2023
101141,G8,11,2023
101141,G9,4,2023
101141,G10,13,2023
101141,JHS,0,2023
101142,G7,10,2023
101142,G8,11,2023
101142,G9,5,2023
101142,G10,11,2023
101142,JHS,0,2023
101143,G7,5,2023
101143,G8,7,2023
101143,G9,3,2023
101143,G10,4,2023
101143,JHS,0,2023
101144,G7,18,2023
101144,G8,20,2023
101144,G9,22,2023
101144,G10,30,2023
101144,JHS,0,2023
101145,G7,24,2023
101145,G8,27,2023
101145,G9,20,2023
101145,G10,22,2023
101145,JHS,0,2023
101152,G7,4,2023
101152,G8,1,2023
101152,G9,1,2023
101152,G10,2,2023
101152,JHS,0,2023
101153,G7,4,2023
101153,G8,3,2023
101153,G9,3,2023
101153,G10,2,2023
101153,JHS,0,2023
101155,G7,30,2023
101155,G8,29,2023
101155,G9,40,2023
101155,G10,41,2023
101155,JHS,0,2023
101154,G7,29,2023
101154,G8,23,2023
101154,G9,38,2023
101154,G10,35,2023
101154,JHS,0,2023
101157,G7,14,2023
101157,G8,10,2023
101157,G9,11,2023
101157,G10,17,2023
101157,JHS,0,2023
101156,G7,17,2023
101156,G8,9,2023
101156,G9,16,2023
101156,G10,13,2023
101156,JHS,0,2023
101159,G7,112,2023
101159,G8,137,2023
101159,G9,150,2023
101159,G10,69,2023
101159,JHS,0,2023
101158,G7,123,2023
101158,G8,107,2023
101158,G9,130,2023
101158,G10,77,2023
101158,JHS,0,2023
101161,G7,45,2023
101161,G8,52,2023
101161,G9,34,2023
101161,G10,35,2023
101161,JHS,0,2023
101160,G7,33,2023
101160,G8,27,2023
101160,G9,37,2023
101160,G10,31,2023
101160,JHS,0,2023
101162,G7,5,2023
101162,G8,14,2023
101162,G9,13,2023
101162,G10,9,2023
101162,JHS,0,2023
101163,G7,14,2023
101163,G8,6,2023
101163,G9,12,2023
101163,G10,7,2023
101163,JHS,0,2023
101166,G7,20,2023
101166,G8,28,2023
101166,G9,23,2023
101166,G10,27,2023
101166,JHS,0,2023
101167,G7,19,2023
101167,G8,37,2023
101167,G9,30,2023
101167,G10,39,2023
101167,JHS,0,2023
101168,G7,8,2023
101168,G8,10,2023
101168,G9,18,2023
101168,G10,17,2023
101168,JHS,0,2023
101169,G7,11,2023
101169,G8,15,2023
101169,G9,21,2023
101169,G10,15,2023
101169,JHS,0,2023
101171,G7,10,2023
101171,G8,7,2023
101171,G9,5,2023
101171,G10,7,2023
101171,JHS,0,2023
101170,G7,18,2023
101170,G8,8,2023
101170,G9,4,2023
101170,G10,7,2023
101170,JHS,0,2023
101172,G7,109,2023
101172,G8,87,2023
101172,G9,87,2023
101172,G10,109,2023
101172,JHS,0,2023
101173,G7,88,2023
101173,G8,100,2023
101173,G9,97,2023
101173,G10,90,2023
101173,JHS,0,2023
101174,G7,199,2023
101174,G8,222,2023
101174,G9,243,2023
101174,G10,225,2023
101174,JHS,0,2023
101175,G7,0,2023
101175,G8,0,2023
101175,G9,0,2023
101175,G10,0,2023
101175,JHS,0,2023
101176,G7,64,2023
101176,G8,51,2023
101176,G9,67,2023
101176,G10,61,2023
101176,JHS,1,2023
101177,G7,53,2023
101177,G8,43,2023
101177,G9,57,2023
101177,G10,45,2023
101177,JHS,0,2023
101178,G7,1,2023
101178,G8,0,2023
101178,G9,0,2023
101178,G10,0,2023
101178,JHS,0,2023
101179,G7,256,2023
101179,G8,319,2023
101179,G9,303,2023
101179,G10,253,2023
101179,JHS,0,2023
101181,G7,0,2023
101181,G8,0,2023
101181,G9,0,2023
101181,G10,0,2023
101181,JHS,0,2023
101180,G7,12,2023
101180,G8,20,2023
101180,G9,26,2023
101180,G10,23,2023
101180,JHS,0,2023
101183,G7,48,2023
101183,G8,29,2023
101183,G9,48,2023
101183,G10,61,2023
101183,JHS,0,2023
101182,G7,0,2023
101182,G8,0,2023
101182,G9,0,2023
101182,G10,0,2023
101182,JHS,0,2023
101184,G7,17,2023
101184,G8,30,2023
101184,G9,18,2023
101184,G10,12,2023
101184,JHS,0,2023
101185,G7,20,2023
101185,G8,19,2023
101185,G9,15,2023
101185,G10,13,2023
101185,JHS,0,2023
101186,G7,42,2023
101186,G8,39,2023
101186,G9,33,2023
101186,G10,32,2023
101186,JHS,0,2023
101187,G7,45,2023
101187,G8,35,2023
101187,G9,45,2023
101187,G10,37,2023
101187,JHS,0,2023
101188,G7,8,2023
101188,G8,4,2023
101188,G9,6,2023
101188,G10,2,2023
101188,JHS,0,2023
101189,G7,17,2023
101189,G8,12,2023
101189,G9,11,2023
101189,G10,9,2023
101189,JHS,0,2023
101192,G7,3,2023
101192,G8,3,2023
101192,G9,6,2023
101192,G10,12,2023
101192,JHS,0,2023
101193,G7,7,2023
101193,G8,8,2023
101193,G9,4,2023
101193,G10,13,2023
101193,JHS,0,2023
101194,G7,23,2023
101194,G8,26,2023
101194,G9,25,2023
101194,G10,12,2023
101194,JHS,0,2023
101195,G7,27,2023
101195,G8,21,2023
101195,G9,27,2023
101195,G10,21,2023
101195,JHS,0,2023
101196,G7,6,2023
101196,G8,2,2023
101196,G9,6,2023
101196,G10,2,2023
101196,JHS,0,2023
101197,G7,6,2023
101197,G8,3,2023
101197,G9,3,2023
101197,G10,3,2023
101197,JHS,0,2023
101199,G7,12,2023
101199,G8,8,2023
101199,G9,7,2023
101199,G10,17,2023
101199,JHS,0,2023
101198,G7,14,2023
101198,G8,16,2023
101198,G9,19,2023
101198,G10,13,2023
101198,JHS,0,2023
101201,G7,22,2023
101201,G8,30,2023
101201,G9,45,2023
101201,G10,48,2023
101201,JHS,0,2023
101200,G7,20,2023
101200,G8,43,2023
101200,G9,52,2023
101200,G10,52,2023
101200,JHS,0,2023
101202,G7,8,2023
101202,G8,8,2023
101202,G9,4,2023
101202,G10,11,2023
101202,JHS,0,2023
101203,G7,21,2023
101203,G8,13,2023
101203,G9,10,2023
101203,G10,9,2023
101203,JHS,0,2023
101205,G7,9,2023
101205,G8,7,2023
101205,G9,4,2023
101205,G10,3,2023
101205,JHS,0,2023
101204,G7,9,2023
101204,G8,6,2023
101204,G9,3,2023
101204,G10,6,2023
101204,JHS,0,2023
101208,G7,0,2023
101208,G8,0,2023
101208,G9,1,2023
101208,G10,0,2023
101208,JHS,0,2023
101209,G7,4,2023
101209,G8,3,2023
101209,G9,2,2023
101209,G10,2,2023
101209,JHS,0,2023
101210,G7,3,2023
101210,G8,0,2023
101210,G9,3,2023
101210,G10,0,2023
101210,JHS,0,2023
101211,G7,2,2023
101211,G8,2,2023
101211,G9,3,2023
101211,G10,2,2023
101211,JHS,0,2023
101213,G7,16,2023
101213,G8,14,2023
101213,G9,13,2023
101213,G10,13,2023
101213,JHS,0,2023
101212,G7,11,2023
101212,G8,15,2023
101212,G9,14,2023
101212,G10,14,2023
101212,JHS,0,2023
101214,G7,17,2023
101214,G8,26,2023
101214,G9,9,2023
101214,G10,17,2023
101214,JHS,0,2023
101215,G7,16,2023
101215,G8,10,2023
101215,G9,14,2023
101215,G10,14,2023
101215,JHS,0,2023
101216,G7,5,2023
101216,G8,3,2023
101216,G9,6,2023
101216,G10,5,2023
101216,JHS,0,2023
101217,G7,14,2023
101217,G8,12,2023
101217,G9,6,2023
101217,G10,6,2023
101217,JHS,0,2023
101222,G7,35,2023
101222,G8,54,2023
101222,G9,51,2023
101222,G10,41,2023
101222,JHS,0,2023
101223,G7,38,2023
101223,G8,46,2023
101223,G9,42,2023
101223,G10,45,2023
101223,JHS,0,2023
101230,G7,33,2023
101230,G8,35,2023
101230,G9,38,2023
101230,G10,43,2023
101230,JHS,0,2023
101231,G7,50,2023
101231,G8,48,2023
101231,G9,40,2023
101231,G10,38,2023
101231,JHS,0,2023
101232,G7,1,2023
101232,G8,1,2023
101232,G9,0,2023
101232,G10,0,2023
101232,JHS,0,2023
101233,G7,2,2023
101233,G8,0,2023
101233,G9,0,2023
101233,G10,0,2023
101233,JHS,0,2023
101235,G7,4,2023
101235,G8,6,2023
101235,G9,9,2023
101235,G10,5,2023
101235,JHS,0,2023
101234,G7,4,2023
101234,G8,5,2023
101234,G9,4,2023
101234,G10,7,2023
101234,JHS,0,2023
101247,G7,7,2023
101247,G8,12,2023
101247,G9,11,2023
101247,G10,10,2023
101247,JHS,0,2023
101246,G7,15,2023
101246,G8,16,2023
101246,G9,13,2023
101246,G10,11,2023
101246,JHS,0,2023
101249,G7,8,2023
101249,G8,12,2023
101249,G9,18,2023
101249,G10,16,2023
101249,JHS,0,2023
101248,G7,9,2023
101248,G8,18,2023
101248,G9,19,2023
101248,G10,16,2023
101248,JHS,0,2023
101253,G7,9,2023
101253,G8,13,2023
101253,G9,12,2023
101253,G10,18,2023
101253,JHS,0,2023
101252,G7,13,2023
101252,G8,11,2023
101252,G9,12,2023
101252,G10,8,2023
101252,JHS,0,2023
101257,G7,33,2023
101257,G8,51,2023
101257,G9,50,2023
101257,G10,42,2023
101257,JHS,0,2023
101256,G7,39,2023
101256,G8,31,2023
101256,G9,44,2023
101256,G10,42,2023
101256,JHS,0,2023
101258,G7,11,2023
101258,G8,16,2023
101258,G9,17,2023
101258,G10,25,2023
101258,JHS,0,2023
101259,G7,20,2023
101259,G8,22,2023
101259,G9,12,2023
101259,G10,21,2023
101259,JHS,0,2023
101262,G7,1,2023
101262,G8,6,2023
101262,G9,3,2023
101262,G10,2,2023
101262,JHS,0,2023
101263,G7,4,2023
101263,G8,9,2023
101263,G9,4,2023
101263,G10,0,2023
101263,JHS,0,2023
101264,G7,24,2023
101264,G8,22,2023
101264,G9,19,2023
101264,G10,24,2023
101264,JHS,0,2023
101265,G7,17,2023
101265,G8,18,2023
101265,G9,21,2023
101265,G10,29,2023
101265,JHS,0,2023
101269,G7,3,2023
101269,G8,10,2023
101269,G9,11,2023
101269,G10,5,2023
101269,JHS,0,2023
101268,G7,8,2023
101268,G8,10,2023
101268,G9,7,2023
101268,G10,4,2023
101268,JHS,0,2023
101271,G7,2,2023
101271,G8,7,2023
101271,G9,8,2023
101271,G10,5,2023
101271,JHS,0,2023
101270,G7,9,2023
101270,G8,9,2023
101270,G9,7,2023
101270,G10,6,2023
101270,JHS,0,2023
101272,G7,102,2023
101272,G8,103,2023
101272,G9,109,2023
101272,G10,85,2023
101272,JHS,0,2023
101273,G7,86,2023
101273,G8,86,2023
101273,G9,93,2023
101273,G10,92,2023
101273,JHS,0,2023
101286,G7,40,2023
101286,G8,51,2023
101286,G9,42,2023
101286,G10,35,2023
101286,JHS,0,2023
101287,G7,46,2023
101287,G8,39,2023
101287,G9,34,2023
101287,G10,48,2023
101287,JHS,0,2023
101288,G7,2,2023
101288,G8,1,2023
101288,G9,3,2023
101288,G10,2,2023
101288,JHS,0,2023
101289,G7,1,2023
101289,G8,1,2023
101289,G9,3,2023
101289,G10,2,2023
101289,JHS,0,2023
101292,G7,55,2023
101292,G8,52,2023
101292,G9,49,2023
101292,G10,53,2023
101292,JHS,0,2023
101293,G7,52,2023
101293,G8,60,2023
101293,G9,32,2023
101293,G10,54,2023
101293,JHS,0,2023
101294,G7,7,2023
101294,G8,12,2023
101294,G9,10,2023
101294,G10,13,2023
101294,JHS,0,2023
101295,G7,7,2023
101295,G8,14,2023
101295,G9,12,2023
101295,G10,14,2023
101295,JHS,0,2023
101296,G7,6,2023
101296,G8,5,2023
101296,G9,9,2023
101296,G10,14,2023
101296,JHS,0,2023
101297,G7,8,2023
101297,G8,7,2023
101297,G9,5,2023
101297,G10,12,2023
101297,JHS,0,2023
101300,G7,47,2023
101300,G8,49,2023
101300,G9,45,2023
101300,G10,42,2023
101300,JHS,0,2023
101301,G7,63,2023
101301,G8,76,2023
101301,G9,47,2023
101301,G10,60,2023
101301,JHS,0,2023
101304,G7,10,2023
101304,G8,13,2023
101304,G9,14,2023
101304,G10,12,2023
101304,JHS,0,2023
101305,G7,13,2023
101305,G8,10,2023
101305,G9,10,2023
101305,G10,16,2023
101305,JHS,0,2023
101306,G7,3,2023
101306,G8,4,2023
101306,G9,1,2023
101306,G10,2,2023
101306,JHS,0,2023
101307,G7,1,2023
101307,G8,3,2023
101307,G9,2,2023
101307,G10,4,2023
101307,JHS,0,2023
101309,G7,45,2023
101309,G8,37,2023
101309,G9,54,2023
101309,G10,48,2023
101309,JHS,0,2023
101308,G7,15,2023
101308,G8,25,2023
101308,G9,21,2023
101308,G10,17,2023
101308,JHS,0,2023
101312,G7,9,2023
101312,G8,6,2023
101312,G9,11,2023
101312,G10,7,2023
101312,JHS,0,2023
101313,G7,9,2023
101313,G8,9,2023
101313,G9,11,2023
101313,G10,11,2023
101313,JHS,0,2023
101320,G7,4,2023
101320,G8,4,2023
101320,G9,5,2023
101320,G10,2,2023
101320,JHS,0,2023
101321,G7,7,2023
101321,G8,5,2023
101321,G9,7,2023
101321,G10,9,2023
101321,JHS,0,2023
101325,G7,37,2023
101325,G8,33,2023
101325,G9,37,2023
101325,G10,38,2023
101325,JHS,0,2023
101324,G7,36,2023
101324,G8,39,2023
101324,G9,32,2023
101324,G10,41,2023
101324,JHS,0,2023
101327,G7,9,2023
101327,G8,11,2023
101327,G9,13,2023
101327,G10,13,2023
101327,JHS,0,2023
101326,G7,16,2023
101326,G8,15,2023
101326,G9,17,2023
101326,G10,16,2023
101326,JHS,0,2023
101329,G7,25,2023
101329,G8,21,2023
101329,G9,23,2023
101329,G10,16,2023
101329,JHS,0,2023
101328,G7,22,2023
101328,G8,22,2023
101328,G9,22,2023
101328,G10,22,2023
101328,JHS,0,2023
101330,G7,11,2023
101330,G8,10,2023
101330,G9,8,2023
101330,G10,5,2023
101330,JHS,0,2023
101331,G7,4,2023
101331,G8,9,2023
101331,G9,4,2023
101331,G10,8,2023
101331,JHS,0,2023
101334,G7,25,2023
101334,G8,16,2023
101334,G9,18,2023
101334,G10,6,2023
101334,JHS,0,2023
101335,G7,22,2023
101335,G8,20,2023
101335,G9,20,2023
101335,G10,10,2023
101335,JHS,0,2023
101336,G7,42,2023
101336,G8,70,2023
101336,G9,30,2023
101336,G10,48,2023
101336,JHS,0,2023
101337,G7,45,2023
101337,G8,43,2023
101337,G9,29,2023
101337,G10,43,2023
101337,JHS,0,2023
101340,G7,22,2023
101340,G8,9,2023
101340,G9,9,2023
101340,G10,14,2023
101340,JHS,0,2023
101341,G7,21,2023
101341,G8,12,2023
101341,G9,19,2023
101341,G10,16,2023
101341,JHS,0,2023
101346,G7,52,2023
101346,G8,55,2023
101346,G9,60,2023
101346,G10,70,2023
101346,JHS,0,2023
101347,G7,62,2023
101347,G8,53,2023
101347,G9,62,2023
101347,G10,43,2023
101347,JHS,0,2023
101351,G7,17,2023
101351,G8,30,2023
101351,G9,24,2023
101351,G10,27,2023
101351,JHS,0,2023
101350,G7,21,2023
101350,G8,20,2023
101350,G9,24,2023
101350,G10,21,2023
101350,JHS,0,2023
101352,G7,1,2023
101352,G8,1,2023
101352,G9,0,2023
101352,G10,5,2023
101352,JHS,0,2023
101353,G7,2,2023
101353,G8,3,2023
101353,G9,0,2023
101353,G10,4,2023
101353,JHS,0,2023
101354,G7,16,2023
101354,G8,12,2023
101354,G9,3,2023
101354,G10,6,2023
101354,JHS,0,2023
101355,G7,21,2023
101355,G8,19,2023
101355,G9,6,2023
101355,G10,6,2023
101355,JHS,0,2023
101356,G7,13,2023
101356,G8,6,2023
101356,G9,6,2023
101356,G10,11,2023
101356,JHS,0,2023
101357,G7,17,2023
101357,G8,7,2023
101357,G9,9,2023
101357,G10,12,2023
101357,JHS,0,2023
101361,G7,60,2023
101361,G8,75,2023
101361,G9,76,2023
101361,G10,75,2023
101361,JHS,0,2023
101360,G7,46,2023
101360,G8,70,2023
101360,G9,66,2023
101360,G10,76,2023
101360,JHS,0,2023
101363,G7,12,2023
101363,G8,21,2023
101363,G9,12,2023
101363,G10,25,2023
101363,JHS,0,2023
101362,G7,20,2023
101362,G8,23,2023
101362,G9,33,2023
101362,G10,25,2023
101362,JHS,0,2023
101365,G7,11,2023
101365,G8,18,2023
101365,G9,13,2023
101365,G10,11,2023
101365,JHS,0,2023
101364,G7,9,2023
101364,G8,14,2023
101364,G9,15,2023
101364,G10,14,2023
101364,JHS,0,2023
101367,G7,23,2023
101367,G8,22,2023
101367,G9,13,2023
101367,G10,17,2023
101367,JHS,0,2023
101366,G7,19,2023
101366,G8,28,2023
101366,G9,25,2023
101366,G10,23,2023
101366,JHS,0,2023
101369,G7,67,2023
101369,G8,77,2023
101369,G9,100,2023
101369,G10,99,2023
101369,JHS,0,2023
101368,G7,73,2023
101368,G8,91,2023
101368,G9,96,2023
101368,G10,99,2023
101368,JHS,0,2023
101371,G7,5,2023
101371,G8,2,2023
101371,G9,1,2023
101371,G10,1,2023
101371,JHS,0,2023
101370,G7,2,2023
101370,G8,3,2023
101370,G9,3,2023
101370,G10,2,2023
101370,JHS,0,2023
101373,G7,35,2023
101373,G8,37,2023
101373,G9,27,2023
101373,G10,25,2023
101373,JHS,0,2023
101372,G7,37,2023
101372,G8,34,2023
101372,G9,18,2023
101372,G10,36,2023
101372,JHS,0,2023
101374,G7,19,2023
101374,G8,21,2023
101374,G9,23,2023
101374,G10,27,2023
101374,JHS,0,2023
101375,G7,28,2023
101375,G8,25,2023
101375,G9,31,2023
101375,G10,39,2023
101375,JHS,0,2023
101376,G7,12,2023
101376,G8,9,2023
101376,G9,17,2023
101376,G10,7,2023
101376,JHS,0,2023
101377,G7,23,2023
101377,G8,13,2023
101377,G9,14,2023
101377,G10,23,2023
101377,JHS,0,2023
101378,G7,13,2023
101378,G8,8,2023
101378,G9,14,2023
101378,G10,4,2023
101378,JHS,0,2023
101379,G7,22,2023
101379,G8,10,2023
101379,G9,14,2023
101379,G10,10,2023
101379,JHS,0,2023
101380,G7,14,2023
101380,G8,14,2023
101380,G9,11,2023
101380,G10,25,2023
101380,JHS,0,2023
101381,G7,14,2023
101381,G8,16,2023
101381,G9,18,2023
101381,G10,17,2023
101381,JHS,0,2023
101382,G7,2,2023
101382,G8,7,2023
101382,G9,6,2023
101382,G10,1,2023
101382,JHS,0,2023
101383,G7,1,2023
101383,G8,6,2023
101383,G9,2,2023
101383,G10,4,2023
101383,JHS,0,2023
101384,G7,16,2023
101384,G8,14,2023
101384,G9,13,2023
101384,G10,20,2023
101384,JHS,0,2023
101385,G7,17,2023
101385,G8,12,2023
101385,G9,16,2023
101385,G10,18,2023
101385,JHS,0,2023
101386,G7,77,2023
101386,G8,80,2023
101386,G9,81,2023
101386,G10,74,2023
101386,JHS,0,2023
101387,G7,85,2023
101387,G8,78,2023
101387,G9,83,2023
101387,G10,91,2023
101387,JHS,0,2023
101389,G7,5,2023
101389,G8,1,2023
101389,G9,1,2023
101389,G10,2,2023
101389,JHS,0,2023
101388,G7,3,2023
101388,G8,5,2023
101388,G9,3,2023
101388,G10,6,2023
101388,JHS,0,2023
101395,G7,37,2023
101395,G8,43,2023
101395,G9,47,2023
101395,G10,33,2023
101395,JHS,0,2023
101394,G7,32,2023
101394,G8,30,2023
101394,G9,32,2023
101394,G10,31,2023
101394,JHS,0,2023
101400,G7,44,2023
101400,G8,41,2023
101400,G9,47,2023
101400,G10,53,2023
101400,JHS,0,2023
101401,G7,48,2023
101401,G8,52,2023
101401,G9,57,2023
101401,G10,37,2023
101401,JHS,0,2023
101404,G7,20,2023
101404,G8,20,2023
101404,G9,21,2023
101404,G10,12,2023
101404,JHS,0,2023
101405,G7,16,2023
101405,G8,23,2023
101405,G9,11,2023
101405,G10,19,2023
101405,JHS,0,2023
101406,G7,62,2023
101406,G8,47,2023
101406,G9,51,2023
101406,G10,49,2023
101406,JHS,0,2023
101407,G7,37,2023
101407,G8,47,2023
101407,G9,51,2023
101407,G10,42,2023
101407,JHS,0,2023
101408,G7,24,2023
101408,G8,23,2023
101408,G9,16,2023
101408,G10,16,2023
101408,JHS,0,2023
101409,G7,26,2023
101409,G8,30,2023
101409,G9,22,2023
101409,G10,32,2023
101409,JHS,0,2023
