local_id,municipality,legis_district,brgy
4414,BOAC (Capital),Lone District,BANTAY
4415,BOAC (Capital),Lone District,BINUNGA
4416,BOAC (Capital),Lone District,BOI
4417,BOAC (Capital),Lone District,BULIASNIN
4418,BOAC (Capital),Lone District,CAGANHAO
4419,BOAC (Capital),Lone District,CANAT
4420,BOAC (Capital),Lone District,CATUBUGAN
4421,BOAC (Capital),Lone District,CAWIT
4422,BOAC (Capital),Lone District,DUYAY
4423,BOAC (Capital),Lone District,HINAPULAN
4424,BOAC (Capital),Lone District,IHATUB
4425,BOAC (Capital),Lone District,ISOK I (POB.)
4426,BOAC (Capital),Lone District,LAYLAY
4427,BOAC (Capital),Lone District,LUPAC
4428,BOAC (Capital),Lone District,MAHINHIN
4429,BOAC (Capital),Lone District,MAINIT
4430,BOAC (Capital),Lone District,MALIGAYA
4431,BOAC (Capital),Lone District,MALUSAK (POB.)
4432,BOAC (Capital),Lone District,MANSIWAT
4433,BOAC (Capital),Lone District,MAYBO
4434,BOAC (Capital),Lone District,MURALLON (POB.)
4435,BOAC (Capital),Lone District,PAWA
4436,BOAC (Capital),Lone District,PILI
4437,BOAC (Capital),Lone District,POCTOY
4438,BOAC (Capital),Lone District,PORAS
4439,BOAC (Capital),Lone District,PUTING BUHANGIN
4440,BOAC (Capital),Lone District,PUYOG
4441,BOAC (Capital),Lone District,SAWI
4442,BOAC (Capital),Lone District,TAMBUNAN
4443,BOAC (Capital),Lone District,TANZA
4444,BOAC (Capital),Lone District,TUGOS
4445,BOAC (Capital),Lone District,TUMAGABOK
4446,BOBON,1st District,ACERIDA
4447,BOBON,1st District,ARELLANO
4448,BOBON,1st District,BALAT-BALUD
4449,BOBON,1st District,CALANTIAO (PANGOBI-AN)
4450,BOBON,1st District,DANCALAN
4451,BOBON,1st District,E. DURAN
4452,BOBON,1st District,JOSE ABAD SANTOS
4453,BOBON,1st District,JOSE P. LAUREL (CASULGAN)
4454,BOBON,1st District,MAGSAYSAY (DOCE)
4455,BOBON,1st District,QUEZON (PANICAYAN)
4456,BOBON,1st District,SALVACION
4457,BOBON,1st District,SAN ISIDRO
4458,BOBON,1st District,SANTA CLARA (POB.)
4459,BOBON,1st District,SANTANDER
4460,BOBON,1st District,SOMOROY
4461,BOBON,1st District,TROJELLO
4462,BOCAUE,2nd District,ANTIPONA
4463,BOCAUE,2nd District,BAGUMBAYAN
4464,BOCAUE,2nd District,BAMBANG
4465,BOCAUE,2nd District,BATIA
4466,BOCAUE,2nd District,BIÑANG 1ST
4467,BOCAUE,2nd District,BIÑANG 2ND
4468,BOCAUE,2nd District,BOLACAN
4469,BOCAUE,2nd District,BUNDUKAN
4470,BOCAUE,2nd District,BUNLO
4471,BOCAUE,2nd District,DUHAT
4472,BOCAUE,2nd District,IGULOT
4473,BOCAUE,2nd District,LOLOMBOY
4474,BOCAUE,2nd District,POBLACION
4475,BOCAUE,2nd District,SULUCAN
4476,BOCAUE,2nd District,TAAL
4477,BOCAUE,2nd District,TAMBOBONG
4478,BOCAUE,2nd District,TURO
4479,BOCAUE,2nd District,WAKAS
4480,BOKOD,Lone District,AMBUCLAO
4481,BOKOD,Lone District,BILA
4482,BOKOD,Lone District,BOBOK-BISAL
4483,BOKOD,Lone District,DACLAN
4484,BOKOD,Lone District,EKIP
4485,BOKOD,Lone District,KARAO
4486,BOKOD,Lone District,NAWAL
4487,BOKOD,Lone District,PITO
4488,BOKOD,Lone District,POBLACION
4489,BOKOD,Lone District,TIKEY
4490,BOLINAO,1st District,ARNEDO
4491,BOLINAO,1st District,BALINGASAY
4492,BOLINAO,1st District,BINABALIAN
4493,BOLINAO,1st District,CABUYAO
4494,BOLINAO,1st District,CATUDAY
4495,BOLINAO,1st District,CATUNGI
4496,BOLINAO,1st District,CONCORDIA (POB.)
4497,BOLINAO,1st District,CULANG
4498,BOLINAO,1st District,DEWEY
4499,BOLINAO,1st District,ESTANZA
4500,BOLINAO,1st District,GERMINAL (POB.)
4501,BOLINAO,1st District,GOYODEN
4502,BOLINAO,1st District,ILOGMALINO
4503,BOLINAO,1st District,LAMBES (LAMES)
4504,BOLINAO,1st District,LIWA-LIWA
4505,BOLINAO,1st District,LUCERO
4506,BOLINAO,1st District,LUCIENTE  1.0
4507,BOLINAO,1st District,LUCIENTE  2.0
4508,BOLINAO,1st District,LUNA
4509,BOLINAO,1st District,PATAR
4510,BOLINAO,1st District,PILAR
4511,BOLINAO,1st District,SALUD
4512,BOLINAO,1st District,SAMANG NORTE
4513,BOLINAO,1st District,SAMANG SUR
4514,BOLINAO,1st District,SAMPALOC
4515,BOLINAO,1st District,SAN ROQUE
4516,BOLINAO,1st District,TARA
4517,BOLINAO,1st District,TUPA
4518,BOLINAO,1st District,VICTORY
4519,BOLINAO,1st District,ZARAGOZA
4520,BOLINEY,Lone District,AMTI
4521,BOLINEY,Lone District,BAO-YAN
4522,BOLINEY,Lone District,DANAC WEST
4523,BOLINEY,Lone District,DAO-ANGAN
4524,BOLINEY,Lone District,DUMAGAS
4525,BOLINEY,Lone District,KILONG-OLAO
4526,BOLINEY,Lone District,POBLACION (BOLINEY)
4527,BOLJOON,2nd District,ARBOR
4528,BOLJOON,2nd District,BACLAYAN
4529,BOLJOON,2nd District,EL PARDO
4530,BOLJOON,2nd District,GRANADA
4531,BOLJOON,2nd District,LOWER BECERRIL
4532,BOLJOON,2nd District,LUNOP
4533,BOLJOON,2nd District,NANGKA
4534,BOLJOON,2nd District,POBLACION
4535,BOLJOON,2nd District,SAN ANTONIO
4536,BOLJOON,2nd District,UPPER BECERRIL
4537,BOMBON,3rd District,PAGAO (SAN JUAN)
4538,BOMBON,3rd District,SAN ANTONIO
4539,BOMBON,3rd District,SAN FRANCISCO
4540,BOMBON,3rd District,SAN JOSE (POB.)
4541,BOMBON,3rd District,SAN ROQUE (POB.)
4542,BOMBON,3rd District,SANTO DOMINGO
4543,BOMBON,3rd District,SIEMBRE
4544,BONGABON,3rd District,ANTIPOLO
4545,BONGABON,3rd District,ARIENDO
4546,BONGABON,3rd District,BANTUG
4547,BONGABON,3rd District,CALAANAN
4548,BONGABON,3rd District,CRUZ
4549,BONGABON,3rd District,CURVA (J. TOMACRUZ)
4550,BONGABON,3rd District,DIGMALA
4551,BONGABON,3rd District,LABI
4552,BONGABON,3rd District,LARCON
4553,BONGABON,3rd District,LUSOK
4554,BONGABON,3rd District,MAGTANGGOL (POB.)
4555,BONGABON,3rd District,MAKABACLAY
4556,BONGABON,3rd District,OLIVETE
4557,BONGABON,3rd District,PALO MARIA (POB.)
4558,BONGABON,3rd District,PESA
4559,BONGABON,3rd District,RIZAL (POB.)
4560,BONGABON,3rd District,SANTOR
4561,BONGABON,3rd District,SINIPIT (POB.)
4562,BONGABON,3rd District,SISILANG NA LIGAYA (POB.)
4563,BONGABON,3rd District,SOCIAL (POB.)
4564,BONGABON,3rd District,TUGATUG
4565,BONGABON,3rd District,TULAY NA BATO (POB.)
4566,BONGABON,3rd District,VEGA
4567,BONGABONG,2nd District,ANILAO
4568,BONGABONG,2nd District,APLAYA
4569,BONGABONG,2nd District,BAGUMBAYAN I
4570,BONGABONG,2nd District,BAGUMBAYAN II
4571,BONGABONG,2nd District,BATANGAN
4572,BONGABONG,2nd District,BUKAL
4573,BONGABONG,2nd District,CAMANTIGUE
4574,BONGABONG,2nd District,CARMUNDO
4575,BONGABONG,2nd District,CAWAYAN
4576,BONGABONG,2nd District,DAYHAGAN
4577,BONGABONG,2nd District,FORMON
4578,BONGABONG,2nd District,HAGAN
4579,BONGABONG,2nd District,HAGUPIT
4580,BONGABONG,2nd District,IPIL
4581,BONGABONG,2nd District,KALIGTASAN
4582,BONGABONG,2nd District,LABASAN
4583,BONGABONG,2nd District,LABONAN
4584,BONGABONG,2nd District,LIBERTAD
4585,BONGABONG,2nd District,LISAP
4586,BONGABONG,2nd District,LUNA
4587,BONGABONG,2nd District,MALITBOG
4588,BONGABONG,2nd District,MAPANG
4589,BONGABONG,2nd District,MASAGUISI
4590,BONGABONG,2nd District,MINA DE ORO
4591,BONGABONG,2nd District,MORENTE
4592,BONGABONG,2nd District,OGBOT
4593,BONGABONG,2nd District,ORCONUMA
4594,BONGABONG,2nd District,POBLACION
4595,BONGABONG,2nd District,POLUSAHI
4596,BONGABONG,2nd District,SAGANA
4597,BONGABONG,2nd District,SAN ISIDRO
4598,BONGABONG,2nd District,SAN JOSE
4599,BONGABONG,2nd District,SANTA CRUZ
4600,BONGABONG,2nd District,SIGANGE
4601,BONGABONG,2nd District,TAWAS
4602,BONGAO,Lone District,BONGAO POBLACION
4603,BONGAO,Lone District,IPIL
4604,BONGAO,Lone District,KAMAGONG
4605,BONGAO,Lone District,KARUNGDONG
4606,BONGAO,Lone District,LAGASAN
4607,BONGAO,Lone District,LAKIT LAKIT
4608,BONGAO,Lone District,LAMION
4609,BONGAO,Lone District,LAPID LAPID
4610,BONGAO,Lone District,LATO LATO
4611,BONGAO,Lone District,LUUK PANDAN
4612,BONGAO,Lone District,MALASSA
4613,BONGAO,Lone District,MANDULAN
4614,BONGAO,Lone District,MASANTONG
4615,BONGAO,Lone District,NALIL
4616,BONGAO,Lone District,PABABAG
4617,BONGAO,Lone District,PAG-ASA
4618,BONGAO,Lone District,PAGASINAN
4619,BONGAO,Lone District,PAGATPAT
4620,BONGAO,Lone District,PAHUT
4621,BONGAO,Lone District,PAKIAS
4622,BONGAO,Lone District,PANIONGAN
4623,BONGAO,Lone District,PASIAGAN
4624,BONGAO,Lone District,SANGA-SANGA
4625,BONGAO,Lone District,SILUBOG
4626,BONGAO,Lone District,SIMANDAGIT
4627,BONGAO,Lone District,SUMANGAT
4628,BONGAO,Lone District,TARAWAKAN
4629,BONGAO,Lone District,TONGSINAH
4630,BONGAO,Lone District,TUBIG BASAG
4631,BONGAO,Lone District,TUBIG TANAH
4632,BONGAO,Lone District,TUBIG-BOH
4633,BONGAO,Lone District,TUBIG-MAMPALLAM
4634,BONGAO,Lone District,UNGUS-UNGUS
4635,BONIFACIO,2nd District,BAG-ONG ANONANG
4636,BONIFACIO,2nd District,BAGUMBANG
4637,BONIFACIO,2nd District,BAYBAY
4638,BONIFACIO,2nd District,BOLINSONG
4639,BONIFACIO,2nd District,BUENAVISTA
4640,BONIFACIO,2nd District,BURACAN
4641,BONIFACIO,2nd District,CALOLOT
4642,BONIFACIO,2nd District,DEMETRIO FERNAN
4643,BONIFACIO,2nd District,DIGSON
4644,BONIFACIO,2nd District,DIMALCO
4645,BONIFACIO,2nd District,DULLAN
4646,BONIFACIO,2nd District,KANAOKANAO
4647,BONIFACIO,2nd District,LILOAN
4648,BONIFACIO,2nd District,LINCONAN
4649,BONIFACIO,2nd District,LODIONG
4650,BONIFACIO,2nd District,LOWER USUGAN
4651,BONIFACIO,2nd District,MAPUROG (MIGSALE)
4652,BONIFACIO,2nd District,MIGPANGE
4653,BONIFACIO,2nd District,MONTOL
4654,BONIFACIO,2nd District,PISA-AN
4655,BONIFACIO,2nd District,POBLACION (CENTRO)
4656,BONIFACIO,2nd District,REMEDIOS
4657,BONIFACIO,2nd District,RUFINO LUMAPAS
4658,BONIFACIO,2nd District,SIBUYON
4659,BONIFACIO,2nd District,TANGAB
4660,BONIFACIO,2nd District,TIAMAN
4661,BONIFACIO,2nd District,TUSIK
4662,BONIFACIO,2nd District,UPPER USOGAN
4663,BONTOC,Lone District,ANAHAO
4664,BONTOC,Lone District,BANAHAO
4665,BONTOC,Lone District,BAUGO
4666,BONTOC,Lone District,BENITON
4667,BONTOC,Lone District,BUENAVISTA
4668,BONTOC,Lone District,BUNGA
4669,BONTOC,Lone District,CASAO
4670,BONTOC,Lone District,CATMON
4671,BONTOC,Lone District,CATOOGAN
4672,BONTOC,Lone District,CAWAYANAN
4673,BONTOC,Lone District,DIVISORIA
4674,BONTOC,Lone District,ESPERANZA
4675,BONTOC,Lone District,GUINSANGAAN
4676,BONTOC,Lone District,HIBAGWAN
4677,BONTOC,Lone District,HILAAN
4678,BONTOC,Lone District,HIMAKILO
4679,BONTOC,Lone District,HITAWOS
4680,BONTOC,Lone District,LANAO
4681,BONTOC,Lone District,LAWGAWAN
4682,BONTOC,Lone District,MAHAYAHAY
4683,BONTOC,Lone District,MALBAGO
4684,BONTOC,Lone District,MAUYLAB
4685,BONTOC,Lone District,OLISIHAN
4686,BONTOC,Lone District,PAKU
4687,BONTOC,Lone District,PAMAHAWAN
4688,BONTOC,Lone District,PAMIGSIAN
4689,BONTOC,Lone District,PANGI
4690,BONTOC,Lone District,POBLACION
4691,BONTOC,Lone District,SAMPONGON
4692,BONTOC,Lone District,SAN RAMON
4693,BONTOC,Lone District,SAN VICENTE
4694,BONTOC,Lone District,SANTA CRUZ
4695,BONTOC,Lone District,TAA
4696,BONTOC,Lone District,TALISAY
4697,BONTOC,Lone District,UNION
4698,BONTOC (Capital),Lone District,ALAB ORIENTE
4699,BONTOC (Capital),Lone District,ALAB PROPER
4700,BONTOC (Capital),Lone District,BALILI
4701,BONTOC (Capital),Lone District,BAYYO
4702,BONTOC (Capital),Lone District,BONTOC ILI
4703,BONTOC (Capital),Lone District,CANEO
4704,BONTOC (Capital),Lone District,DALICAN
4705,BONTOC (Capital),Lone District,GONOGON
4706,BONTOC (Capital),Lone District,GUINAANG
4707,BONTOC (Capital),Lone District,MAINIT
4708,BONTOC (Capital),Lone District,MALIGCONG
4709,BONTOC (Capital),Lone District,POBLACION (BONTOC)
4710,BONTOC (Capital),Lone District,SAMOKI
4711,BONTOC (Capital),Lone District,TALUBIN
4712,BONTOC (Capital),Lone District,TOCUCAN
4713,BORBON,5th District,BAGACAY
4714,BORBON,5th District,BILI
4715,BORBON,5th District,BONGDO
4716,BORBON,5th District,BONGOYAN
4717,BORBON,5th District,CADARUHAN
4718,BORBON,5th District,CAJEL
4719,BORBON,5th District,CAMPUSONG
4720,BORBON,5th District,DON GREGORIO ANTIGUA (TAYTAYAN)
4721,BORBON,5th District,LAAW
4722,BORBON,5th District,LUGO
4723,BORBON,5th District,MANAGASE
4724,BORBON,5th District,POBLACION
4725,BORBON,5th District,SAGAY
4726,BORBON,5th District,SAN JOSE
4727,BORBON,5th District,TABUNAN
4728,BOSTON,1st District,CAATIHAN
4729,BOSTON,1st District,CABASAGAN
4730,BOSTON,1st District,CARMEN
4731,BOSTON,1st District,CAWAYANAN
4732,BOSTON,1st District,POBLACION
4733,BOSTON,1st District,SAN JOSE
4734,BOSTON,1st District,SIBAJAY
4735,BOSTON,1st District,SIMULAO
4736,BOTOLAN,2nd District,BANCAL
4737,BOTOLAN,2nd District,BATONLAPOC
4738,BOTOLAN,2nd District,BELBEL
4739,BOTOLAN,2nd District,BENEG
4740,BOTOLAN,2nd District,BINUCLUTAN
4741,BOTOLAN,2nd District,BURGOS
4742,BOTOLAN,2nd District,CABATUAN
4743,BOTOLAN,2nd District,CAPAYAWAN
4744,BOTOLAN,2nd District,CARAEL
4745,BOTOLAN,2nd District,DANACBUNGA
4746,BOTOLAN,2nd District,MAGUISGUIS
4747,BOTOLAN,2nd District,MALOMBOY
4748,BOTOLAN,2nd District,MAMBOG
4749,BOTOLAN,2nd District,MORAZA
4750,BOTOLAN,2nd District,NACOLCOL
4751,BOTOLAN,2nd District,OWAOG-NIBLOC
4752,BOTOLAN,2nd District,PACO (POB.)
4753,BOTOLAN,2nd District,PALIS
4754,BOTOLAN,2nd District,PANAN
4755,BOTOLAN,2nd District,PAREL
4756,BOTOLAN,2nd District,PAUDPOD
4757,BOTOLAN,2nd District,POONBATO
4758,BOTOLAN,2nd District,PORAC
4759,BOTOLAN,2nd District,SAN ISIDRO
4760,BOTOLAN,2nd District,SAN JUAN
4761,BOTOLAN,2nd District,SAN MIGUEL
4762,BOTOLAN,2nd District,SANTIAGO
4763,BOTOLAN,2nd District,TAMPO (POB.)
4764,BOTOLAN,2nd District,TAUGTOG
4765,BOTOLAN,2nd District,VILLAR
4766,BRAULIO E. DUJALI,1st District,NEW CASAY
4767,BRAULIO E. DUJALI,2nd District,CABAY-ANGAN
4768,BRAULIO E. DUJALI,2nd District,DUJALI
4769,BRAULIO E. DUJALI,2nd District,MAGUPISING
4770,BRAULIO E. DUJALI,2nd District,TANGLAW
4771,BROOKE'S POINT,2nd District,AMAS
4772,BROOKE'S POINT,2nd District,ARIBUNGOS
4773,BROOKE'S POINT,2nd District,BARONG-BARONG
4774,BROOKE'S POINT,2nd District,CALASAGUEN
4775,BROOKE'S POINT,2nd District,IMULNOD
4776,BROOKE'S POINT,2nd District,IPILAN
4777,BROOKE'S POINT,2nd District,MAASIN
4778,BROOKE'S POINT,2nd District,MAINIT
4779,BROOKE'S POINT,2nd District,MALIS
4780,BROOKE'S POINT,2nd District,MAMBALOT
4781,BROOKE'S POINT,2nd District,ORING-ORING
4782,BROOKE'S POINT,2nd District,PANGOBILIAN
4783,BROOKE'S POINT,2nd District,POBLACION I
4784,BROOKE'S POINT,2nd District,POBLACION II
4785,BROOKE'S POINT,2nd District,SALOGON
4786,BROOKE'S POINT,2nd District,SAMAREÃ‘ANA
4787,BROOKE'S POINT,2nd District,SARAZA
4788,BROOKE'S POINT,2nd District,TUBTUB
4789,BUADIPOSO-BUNTONG,1st District,BACOLOD
4790,BUADIPOSO-BUNTONG,1st District,BOTO RAGONDINGAN
4791,BUADIPOSO-BUNTONG,1st District,BUADIPOSO PROPER
4792,BUADIPOSO-BUNTONG,1st District,GATA
4793,BUADIPOSO-BUNTONG,1st District,KATOGONAN
4794,BUADIPOSO-BUNTONG,1st District,LUMBAC
4795,BUADIPOSO-BUNTONG,1st District,LUMBATAN PATAINGUD
4796,BUADIPOSO-BUNTONG,1st District,MANACAB (POB.)
4797,BUADIPOSO-BUNTONG,1st District,SAPOT
4798,BUADIPOSO-BUNTONG,1st District,TUKA
4799,BUBONG,1st District,BACOLOD
4800,BUBONG,1st District,BAGOAINGUD
4801,BUBONG,1st District,BATANGAN
4802,BUBONG,1st District,BUBONGA DIDAGUN
4803,BUBONG,1st District,CARIGONGAN
4804,BUBONG,1st District,DIMAPATOY
4805,BUBONG,1st District,MADANDING
4806,BUBONG,1st District,MATAMPAY DIMARAO
4807,BUBONG,1st District,MONTIAAN
4808,BUBONG,1st District,PANTAR
4809,BUBONG,1st District,PENDOGOAN
4810,BUBONG,1st District,PINDOLONAN
4811,BUBONG,1st District,POBLACION (BUBONG)
4812,BUBONG,1st District,POLAYAGAN
4813,BUBONG,1st District,RAMAIN BUBONG
4814,BUBONG,1st District,ROGERO
4815,BUBONG,1st District,SALIPONGAN
4816,BUBONG,1st District,SUNGGOD
4817,BUCAY,Lone District,ABANG
4818,BUCAY,Lone District,BANGBANGCAG
4819,BUCAY,Lone District,BANGCAGAN
4820,BUCAY,Lone District,BUGBOG
4821,BUCAY,Lone District,CALAO
4822,BUCAY,Lone District,DUGONG
4823,BUCAY,Lone District,LAYUGAN
4824,BUCAY,Lone District,MADALIPAY
4825,BUCAY,Lone District,NORTH POBLACION
4826,BUCAY,Lone District,PAGALA
4827,BUCAY,Lone District,PATOC
4828,BUCAY,Lone District,QUIMLOONG
4829,BUCAY,Lone District,SAN MIGUEL
4830,BUCAY,Lone District,SOUTH POBLACION
4831,BUCAY,Lone District,TABIOG
4832,BUCLOC,Lone District,DUCLIGAN
4833,BUCLOC,Lone District,LABAAN
4834,BUCLOC,Lone District,LAMAO
4835,BUCLOC,Lone District,LINGAY
4836,BUENAVISTA,2nd District,ABILAN
4837,BUENAVISTA,2nd District,AGONG-ONG
4838,BUENAVISTA,2nd District,ALUBIJID
4839,BUENAVISTA,2nd District,ANONANG
4840,BUENAVISTA,2nd District,ASINAN
4841,BUENAVISTA,2nd District,BAGO
4842,BUENAVISTA,2nd District,BALUARTE
4843,BUENAVISTA,2nd District,BANTUAN
4844,BUENAVISTA,2nd District,BATO
4845,BUENAVISTA,2nd District,BONOTBONOT
4846,BUENAVISTA,2nd District,BUGAONG
4847,BUENAVISTA,2nd District,CAMBUHAT
4848,BUENAVISTA,2nd District,CAMBUS-OC
4849,BUENAVISTA,2nd District,CANGAWA
4850,BUENAVISTA,2nd District,CANTOMUGCAD
4851,BUENAVISTA,2nd District,CANTORES
4852,BUENAVISTA,2nd District,CANTUBA
4853,BUENAVISTA,2nd District,CATIGBIAN
4854,BUENAVISTA,2nd District,CAWAG
4855,BUENAVISTA,2nd District,CRUZ
4856,BUENAVISTA,2nd District,DAIT
4857,BUENAVISTA,2nd District,EASTERN CABUL-AN
4858,BUENAVISTA,2nd District,GUINABSAN
4859,BUENAVISTA,2nd District,LAPACAN NORTE
4860,BUENAVISTA,2nd District,LOWER OLAVE
4861,BUENAVISTA,2nd District,LUBANG
4862,BUENAVISTA,2nd District,LUSONG (PLATEAU)
4863,BUENAVISTA,2nd District,MACALANG
4864,BUENAVISTA,2nd District,MAGKAYA
4865,BUENAVISTA,2nd District,MALAPONG
4866,BUENAVISTA,2nd District,MALPOC
4867,BUENAVISTA,2nd District,MANAPA
4868,BUENAVISTA,2nd District,MATABAO
4869,BUENAVISTA,2nd District,MERRYLAND
4870,BUENAVISTA,2nd District,NUEVA GRANADA
4871,BUENAVISTA,2nd District,NUEVA MONTANA
4872,BUENAVISTA,2nd District,OVERLAND
4873,BUENAVISTA,2nd District,PANGHAGBAN
4874,BUENAVISTA,2nd District,POBLACION
4875,BUENAVISTA,2nd District,POBLACION 1
4876,BUENAVISTA,2nd District,POBLACION 2
4877,BUENAVISTA,2nd District,POBLACION 3
4878,BUENAVISTA,2nd District,POBLACION 5
4879,BUENAVISTA,2nd District,PUTING BATO
4880,BUENAVISTA,2nd District,RIZAL
4881,BUENAVISTA,2nd District,RUFO HILL
4882,BUENAVISTA,2nd District,SACOL
4883,BUENAVISTA,2nd District,SANGAY
4884,BUENAVISTA,2nd District,SIMBALAN
4885,BUENAVISTA,2nd District,SWEETLAND
4886,BUENAVISTA,2nd District,TALO-AO
4887,BUENAVISTA,3rd District,BAGONG SILANG
4888,BUENAVISTA,3rd District,BATABAT SUR
4889,BUENAVISTA,3rd District,BUKAL
4890,BUENAVISTA,3rd District,CABONG
4891,BUENAVISTA,3rd District,DE LA PAZ
4892,BUENAVISTA,3rd District,DEL ROSARIO
4893,BUENAVISTA,3rd District,HAGONGHONG
4894,BUENAVISTA,3rd District,LILUKIN
4895,BUENAVISTA,3rd District,MABUTAG
4896,BUENAVISTA,3rd District,MAGALLANES
4897,BUENAVISTA,3rd District,MALIGAYA (ESPERANZA)
4898,BUENAVISTA,3rd District,MASAYA
4899,BUENAVISTA,3rd District,PANGHAGBAN
4900,BUENAVISTA,3rd District,POBLACION
4901,BUENAVISTA,3rd District,SABANG PIRIS
4902,BUENAVISTA,3rd District,SAN DIEGO
4903,BUENAVISTA,3rd District,SAN ISIDRO IBABA
4904,BUENAVISTA,3rd District,SAN ISIDRO ILAYA
4905,BUENAVISTA,3rd District,SAN PEDRO (VILLA RODRIGO)
4906,BUENAVISTA,3rd District,SAN VICENTE
4907,BUENAVISTA,3rd District,SIAIN
4908,BUENAVISTA,3rd District,VILLA AURORA
4909,BUENAVISTA,3rd District,VILLA MAGSAYSAY
4910,BUENAVISTA,3rd District,VILLA VERONICA
4911,BUENAVISTA,Lone District,AGSANAYAN
4912,BUENAVISTA,Lone District,AVILA
4913,BUENAVISTA,Lone District,BACJAO (CALUMINGAN)
4914,BUENAVISTA,Lone District,BAGACAY
4915,BUENAVISTA,Lone District,BAGTINGON
4916,BUENAVISTA,Lone District,BARANGAY I (POB.)
4917,BUENAVISTA,Lone District,BARANGAY II (POB.)
4918,BUENAVISTA,Lone District,BARANGAY III (POB.)
4919,BUENAVISTA,Lone District,BICAS-BICAS
4920,BUENAVISTA,Lone District,CAIGANGAN
4921,BUENAVISTA,Lone District,CANSILAYAN
4922,BUENAVISTA,Lone District,DAGSA-AN
4923,BUENAVISTA,Lone District,DARAGAN
4924,BUENAVISTA,Lone District,DAYKITIN
4925,BUENAVISTA,Lone District,EAST VALENCIA
4926,BUENAVISTA,Lone District,GETULIO
4927,BUENAVISTA,Lone District,LIBAS
4928,BUENAVISTA,Lone District,MABINI
4929,BUENAVISTA,Lone District,MALBOG
4930,BUENAVISTA,Lone District,MCLAIN
4931,BUENAVISTA,Lone District,MONTPILLER
4932,BUENAVISTA,Lone District,NAVALAS
4933,BUENAVISTA,Lone District,NAZARET
4934,BUENAVISTA,Lone District,NEW POBLACION (CALINGAO)
4935,BUENAVISTA,Lone District,OLD POBLACION
4936,BUENAVISTA,Lone District,PIÃ‘A
4937,BUENAVISTA,Lone District,RIZAL
4938,BUENAVISTA,Lone District,SALVACION
4939,BUENAVISTA,Lone District,SAN ISIDRO
4940,BUENAVISTA,Lone District,SAN NICOLAS
4941,BUENAVISTA,Lone District,SAN ROQUE
4942,BUENAVISTA,Lone District,SAWANG
4943,BUENAVISTA,Lone District,SIHI
4944,BUENAVISTA,Lone District,SUPANG
4945,BUENAVISTA,Lone District,TACAY
4946,BUENAVISTA,Lone District,TAMINLA
4947,BUENAVISTA,Lone District,TANAG
4948,BUENAVISTA,Lone District,TIMBO (SANGGULONG)
4949,BUENAVISTA,Lone District,TINADTARAN
4950,BUENAVISTA,Lone District,TUNGIB-LIPATA
4951,BUENAVISTA,Lone District,UMILIG
4952,BUENAVISTA,Lone District,YOOK
4953,BUENAVISTA,Lone District,ZALDIVAR
4954,BUGALLON,1st District,POBLACION
4955,BUGALLON,2nd District,ANGARIAN
4956,BUGALLON,2nd District,ASINAN
4957,BUGALLON,2nd District,BACABAC
4958,BUGALLON,2nd District,BANAGA
4959,BUGALLON,2nd District,BOLAOEN
4960,BUGALLON,2nd District,BUENLAG
4961,BUGALLON,2nd District,CABAYAOASAN
4962,BUGALLON,2nd District,CAYANGA
4963,BUGALLON,2nd District,GUESET
4964,BUGALLON,2nd District,HACIENDA
4965,BUGALLON,2nd District,LAGUIT CENTRO
4966,BUGALLON,2nd District,LAGUIT PADILLA
4967,BUGALLON,2nd District,MAGTAKING
4968,BUGALLON,2nd District,PANGASCASAN
4969,BUGALLON,2nd District,PANTAL
4970,BUGALLON,2nd District,POBLACION
4971,BUGALLON,2nd District,POLONG
4972,BUGALLON,2nd District,PORTIC
4973,BUGALLON,2nd District,SALASA
4974,BUGALLON,2nd District,SALOMAGUE NORTE
4975,BUGALLON,2nd District,SALOMAGUE SUR
4976,BUGALLON,2nd District,SAMAT
4977,BUGALLON,2nd District,SAN FRANCISCO
4978,BUGALLON,2nd District,UMANDAY
4979,BUGASONG,Lone District,ANILAWAN
4980,BUGASONG,Lone District,ARANGOTE
4981,BUGASONG,Lone District,BAGTASON
4982,BUGASONG,Lone District,CAMANGAHAN
4983,BUGASONG,Lone District,CENTRO ILAWOD (POB.)
4984,BUGASONG,Lone District,CENTRO ILAYA (POB.)
4985,BUGASONG,Lone District,CENTRO POJO (POB.)
4986,BUGASONG,Lone District,CUBAY NORTH
4987,BUGASONG,Lone District,CUBAY SOUTH
4988,BUGASONG,Lone District,GUIJA
4989,BUGASONG,Lone District,IGBALANGAO
4990,BUGASONG,Lone District,IGSORO
4991,BUGASONG,Lone District,ILAURES
4992,BUGASONG,Lone District,JINALINAN
4993,BUGASONG,Lone District,LACAYON
4994,BUGASONG,Lone District,MARAY
4995,BUGASONG,Lone District,PALIWAN
4996,BUGASONG,Lone District,PANGALCAGAN
4997,BUGASONG,Lone District,SABANG EAST
4998,BUGASONG,Lone District,TAGUDTUD NORTH
4999,BUGASONG,Lone District,TALISAY
5000,BUGASONG,Lone District,TICA
5001,BUGASONG,Lone District,TONO-AN
5002,BUGASONG,Lone District,YAPU
5003,BUGASONG,Lone District,ZARAGOZA
5004,BUGUEY,1st District,ALUCAO WESTE (SAN LORENZO*)
5005,BUGUEY,1st District,ANTIPORDA
