enroll_id,grade,strand,track,counts
108485,G12,ACAD,STEM,5
108485,G12,ACAD,GAS,0
108485,G12,ACAD,PBM,0
108485,G12,NON ACAD,TVL,0
108485,G12,NON ACAD,SPORTS,0
108485,G12,NON ACAD,ARTS,0
108505,G11,ACAD,ABM,1
108505,G11,ACAD,HUMSS,8
108505,G11,ACAD,STEM,8
108505,G11,ACAD,GAS,0
108505,G11,ACAD,PBM,0
108505,G11,NON ACAD,TVL,5
108505,G11,NON ACAD,SPORTS,0
108505,G11,NON ACAD,ARTS,0
108505,G12,ACAD,ABM,0
108505,G12,ACAD,HUMSS,9
108505,G12,ACAD,STEM,6
108505,G12,ACAD,GAS,0
108505,G12,ACAD,PBM,0
108505,G12,NON ACAD,TVL,7
108505,G12,NON ACAD,SPORTS,0
108505,G12,NON ACAD,ARTS,0
108505,G11,ACAD,ABM,3
108505,G11,ACAD,HUMSS,10
108505,G11,ACAD,STEM,10
108505,G11,ACAD,GAS,0
108505,G11,ACAD,PBM,0
108505,G11,NON ACAD,TVL,0
108505,G11,NON ACAD,SPORTS,0
108505,G11,NON ACAD,ARTS,0
108505,G12,ACAD,ABM,5
108505,G12,ACAD,HUMSS,7
108505,G12,ACAD,STEM,11
108505,G12,ACAD,GAS,0
108505,G12,ACAD,PBM,0
108505,G12,NON ACAD,TVL,2
108505,G12,NON ACAD,SPORTS,0
108505,G12,NON ACAD,ARTS,0
108516,G11,ACAD,ABM,0
108516,G11,ACAD,HUMSS,0
108516,G11,ACAD,STEM,0
108516,G11,ACAD,GAS,0
108516,G11,ACAD,PBM,0
108516,G11,NON ACAD,TVL,8
108516,G11,NON ACAD,SPORTS,0
108516,G11,NON ACAD,ARTS,0
108516,G12,ACAD,ABM,0
108516,G12,ACAD,HUMSS,0
108516,G12,ACAD,STEM,0
108516,G12,ACAD,GAS,0
108516,G12,ACAD,PBM,0
108516,G12,NON ACAD,TVL,10
108516,G12,NON ACAD,SPORTS,0
108516,G12,NON ACAD,ARTS,0
108516,G11,ACAD,ABM,0
108516,G11,ACAD,HUMSS,0
108516,G11,ACAD,STEM,0
108516,G11,ACAD,GAS,0
108516,G11,ACAD,PBM,0
108516,G11,NON ACAD,TVL,10
108516,G11,NON ACAD,SPORTS,0
108516,G11,NON ACAD,ARTS,0
108516,G12,ACAD,ABM,0
108516,G12,ACAD,HUMSS,0
108516,G12,ACAD,STEM,0
108516,G12,ACAD,GAS,0
108516,G12,ACAD,PBM,0
108516,G12,NON ACAD,TVL,18
108516,G12,NON ACAD,SPORTS,0
108516,G12,NON ACAD,ARTS,0
108531,G11,ACAD,ABM,2
108531,G11,ACAD,HUMSS,7
108531,G11,ACAD,STEM,0
108531,G11,ACAD,GAS,0
108531,G11,ACAD,PBM,0
108531,G11,NON ACAD,TVL,0
108531,G11,NON ACAD,SPORTS,0
108531,G11,NON ACAD,ARTS,0
108531,G12,ACAD,ABM,1
108531,G12,ACAD,HUMSS,8
108531,G12,ACAD,STEM,0
108531,G12,ACAD,GAS,0
108531,G12,ACAD,PBM,0
108531,G12,NON ACAD,TVL,0
108531,G12,NON ACAD,SPORTS,0
108531,G12,NON ACAD,ARTS,0
108531,G11,ACAD,ABM,4
108531,G11,ACAD,HUMSS,0
108531,G11,ACAD,STEM,0
108531,G11,ACAD,GAS,0
108531,G11,ACAD,PBM,0
108531,G11,NON ACAD,TVL,0
108531,G11,NON ACAD,SPORTS,0
108531,G11,NON ACAD,ARTS,0
108531,G12,ACAD,ABM,1
108531,G12,ACAD,HUMSS,3
108531,G12,ACAD,STEM,0
108531,G12,ACAD,GAS,0
108531,G12,ACAD,PBM,0
108531,G12,NON ACAD,TVL,0
108531,G12,NON ACAD,SPORTS,0
108531,G12,NON ACAD,ARTS,0
108567,G11,ACAD,ABM,9
108567,G11,ACAD,HUMSS,10
108567,G11,ACAD,STEM,29
108567,G11,ACAD,GAS,0
108567,G11,ACAD,PBM,0
108567,G11,NON ACAD,TVL,0
108567,G11,NON ACAD,SPORTS,0
108567,G11,NON ACAD,ARTS,0
108567,G12,ACAD,ABM,4
108567,G12,ACAD,HUMSS,3
108567,G12,ACAD,STEM,19
108567,G12,ACAD,GAS,6
108567,G12,ACAD,PBM,0
108567,G12,NON ACAD,TVL,0
108567,G12,NON ACAD,SPORTS,0
108567,G12,NON ACAD,ARTS,0
108567,G11,ACAD,ABM,9
108567,G11,ACAD,HUMSS,5
108567,G11,ACAD,STEM,27
108567,G11,ACAD,GAS,0
108567,G11,ACAD,PBM,0
108567,G11,NON ACAD,TVL,0
108567,G11,NON ACAD,SPORTS,0
108567,G11,NON ACAD,ARTS,0
108567,G12,ACAD,ABM,1
108567,G12,ACAD,HUMSS,8
108567,G12,ACAD,STEM,10
108567,G12,ACAD,GAS,2
108567,G12,ACAD,PBM,0
108567,G12,NON ACAD,TVL,0
108567,G12,NON ACAD,SPORTS,0
108567,G12,NON ACAD,ARTS,0
108575,G11,ACAD,ABM,0
108575,G11,ACAD,HUMSS,0
108575,G11,ACAD,STEM,0
108575,G11,ACAD,GAS,32
108575,G11,ACAD,PBM,0
108575,G11,NON ACAD,TVL,0
108575,G11,NON ACAD,SPORTS,0
108575,G11,NON ACAD,ARTS,0
108575,G12,ACAD,ABM,0
108575,G12,ACAD,HUMSS,0
108575,G12,ACAD,STEM,0
108575,G12,ACAD,GAS,27
108575,G12,ACAD,PBM,0
108575,G12,NON ACAD,TVL,0
108575,G12,NON ACAD,SPORTS,0
108575,G12,NON ACAD,ARTS,0
108575,G11,ACAD,ABM,0
108575,G11,ACAD,HUMSS,0
108575,G11,ACAD,STEM,0
108575,G11,ACAD,GAS,8
108575,G11,ACAD,PBM,0
108575,G11,NON ACAD,TVL,0
108575,G11,NON ACAD,SPORTS,0
108575,G11,NON ACAD,ARTS,0
108575,G12,ACAD,ABM,0
108575,G12,ACAD,HUMSS,0
108575,G12,ACAD,STEM,0
108575,G12,ACAD,GAS,12
108575,G12,ACAD,PBM,0
108575,G12,NON ACAD,TVL,0
108575,G12,NON ACAD,SPORTS,0
108575,G12,NON ACAD,ARTS,0
108576,G11,ACAD,ABM,10
108576,G11,ACAD,HUMSS,6
108576,G11,ACAD,STEM,0
108576,G11,ACAD,GAS,0
108576,G11,ACAD,PBM,0
108576,G11,NON ACAD,TVL,0
108576,G11,NON ACAD,SPORTS,0
108576,G11,NON ACAD,ARTS,0
108576,G12,ACAD,ABM,9
108576,G12,ACAD,HUMSS,5
108576,G12,ACAD,STEM,0
108576,G12,ACAD,GAS,0
108576,G12,ACAD,PBM,0
108576,G12,NON ACAD,TVL,0
108576,G12,NON ACAD,SPORTS,0
108576,G12,NON ACAD,ARTS,0
108576,G11,ACAD,ABM,8
108576,G11,ACAD,HUMSS,4
108576,G11,ACAD,STEM,0
108576,G11,ACAD,GAS,2
108576,G11,ACAD,PBM,0
108576,G11,NON ACAD,TVL,0
108576,G11,NON ACAD,SPORTS,0
108576,G11,NON ACAD,ARTS,0
108576,G12,ACAD,ABM,7
108576,G12,ACAD,HUMSS,4
108576,G12,ACAD,STEM,0
108576,G12,ACAD,GAS,0
108576,G12,ACAD,PBM,0
108576,G12,NON ACAD,TVL,0
108576,G12,NON ACAD,SPORTS,0
108576,G12,NON ACAD,ARTS,0
108579,G11,ACAD,ABM,0
108579,G11,ACAD,HUMSS,6
108579,G11,ACAD,STEM,0
108579,G11,ACAD,GAS,0
108579,G11,ACAD,PBM,0
108579,G11,NON ACAD,TVL,0
108579,G11,NON ACAD,SPORTS,0
108579,G11,NON ACAD,ARTS,0
108579,G12,ACAD,ABM,0
108579,G12,ACAD,HUMSS,1
108579,G12,ACAD,STEM,0
108579,G12,ACAD,GAS,0
108579,G12,ACAD,PBM,0
108579,G12,NON ACAD,TVL,0
108579,G12,NON ACAD,SPORTS,0
108579,G12,NON ACAD,ARTS,0
108579,G11,ACAD,ABM,0
108579,G11,ACAD,HUMSS,2
108579,G11,ACAD,STEM,0
108579,G11,ACAD,GAS,0
108579,G11,ACAD,PBM,0
108579,G11,NON ACAD,TVL,0
108579,G11,NON ACAD,SPORTS,0
108579,G11,NON ACAD,ARTS,0
108579,G12,ACAD,ABM,0
108579,G12,ACAD,HUMSS,3
108579,G12,ACAD,STEM,0
108579,G12,ACAD,GAS,0
108579,G12,ACAD,PBM,0
108579,G12,NON ACAD,TVL,0
108579,G12,NON ACAD,SPORTS,0
108579,G12,NON ACAD,ARTS,0
108599,G11,ACAD,ABM,69
108599,G11,ACAD,HUMSS,42
108599,G11,ACAD,STEM,152
108599,G11,ACAD,GAS,0
108599,G11,ACAD,PBM,0
108599,G11,NON ACAD,TVL,0
108599,G11,NON ACAD,SPORTS,0
108599,G11,NON ACAD,ARTS,0
108599,G12,ACAD,ABM,51
108599,G12,ACAD,HUMSS,29
108599,G12,ACAD,STEM,130
108599,G12,ACAD,GAS,0
108599,G12,ACAD,PBM,0
108599,G12,NON ACAD,TVL,0
108599,G12,NON ACAD,SPORTS,0
108599,G12,NON ACAD,ARTS,0
108599,G11,ACAD,ABM,18
108599,G11,ACAD,HUMSS,32
108599,G11,ACAD,STEM,76
108599,G11,ACAD,GAS,0
108599,G11,ACAD,PBM,0
108599,G11,NON ACAD,TVL,0
108599,G11,NON ACAD,SPORTS,0
108599,G11,NON ACAD,ARTS,0
108599,G12,ACAD,ABM,20
108599,G12,ACAD,HUMSS,14
108599,G12,ACAD,STEM,54
108599,G12,ACAD,GAS,0
108599,G12,ACAD,PBM,0
108599,G12,NON ACAD,TVL,0
108599,G12,NON ACAD,SPORTS,0
108599,G12,NON ACAD,ARTS,0
108606,G11,ACAD,ABM,0
108606,G11,ACAD,HUMSS,0
108606,G11,ACAD,STEM,0
108606,G11,ACAD,GAS,4
108606,G11,ACAD,PBM,0
108606,G11,NON ACAD,TVL,0
108606,G11,NON ACAD,SPORTS,0
108606,G11,NON ACAD,ARTS,0
108606,G12,ACAD,ABM,0
108606,G12,ACAD,HUMSS,0
108606,G12,ACAD,STEM,0
108606,G12,ACAD,GAS,6
108606,G12,ACAD,PBM,0
108606,G12,NON ACAD,TVL,0
108606,G12,NON ACAD,SPORTS,0
108606,G12,NON ACAD,ARTS,0
108606,G11,ACAD,ABM,0
108606,G11,ACAD,HUMSS,0
108606,G11,ACAD,STEM,0
108606,G11,ACAD,GAS,5
108606,G11,ACAD,PBM,0
108606,G11,NON ACAD,TVL,0
108606,G11,NON ACAD,SPORTS,0
108606,G11,NON ACAD,ARTS,0
108606,G12,ACAD,ABM,0
108606,G12,ACAD,HUMSS,0
108606,G12,ACAD,STEM,0
108606,G12,ACAD,GAS,2
108606,G12,ACAD,PBM,0
108606,G12,NON ACAD,TVL,0
108606,G12,NON ACAD,SPORTS,0
108606,G12,NON ACAD,ARTS,0
108614,G11,ACAD,ABM,1
108614,G11,ACAD,HUMSS,1
108614,G11,ACAD,STEM,3
108614,G11,ACAD,GAS,0
108614,G11,ACAD,PBM,0
108614,G11,NON ACAD,TVL,0
108614,G11,NON ACAD,SPORTS,0
108614,G11,NON ACAD,ARTS,0
108614,G12,ACAD,ABM,0
108614,G12,ACAD,HUMSS,1
108614,G12,ACAD,STEM,5
108614,G12,ACAD,GAS,0
108614,G12,ACAD,PBM,0
108614,G12,NON ACAD,TVL,3
108614,G12,NON ACAD,SPORTS,0
108614,G12,NON ACAD,ARTS,0
108614,G11,ACAD,ABM,1
108614,G11,ACAD,HUMSS,3
108614,G11,ACAD,STEM,4
108614,G11,ACAD,GAS,1
108614,G11,ACAD,PBM,0
108614,G11,NON ACAD,TVL,0
108614,G11,NON ACAD,SPORTS,0
108614,G11,NON ACAD,ARTS,0
108614,G12,ACAD,ABM,2
108614,G12,ACAD,HUMSS,4
108614,G12,ACAD,STEM,3
108614,G12,ACAD,GAS,0
108614,G12,ACAD,PBM,0
108614,G12,NON ACAD,TVL,1
108614,G12,NON ACAD,SPORTS,0
108614,G12,NON ACAD,ARTS,0
108620,G11,ACAD,ABM,0
108620,G11,ACAD,HUMSS,0
108620,G11,ACAD,STEM,0
108620,G11,ACAD,GAS,0
108620,G11,ACAD,PBM,0
108620,G11,NON ACAD,TVL,0
108620,G11,NON ACAD,SPORTS,0
108620,G11,NON ACAD,ARTS,0
108620,G12,ACAD,ABM,0
108620,G12,ACAD,HUMSS,0
108620,G12,ACAD,STEM,0
108620,G12,ACAD,GAS,0
108620,G12,ACAD,PBM,0
108620,G12,NON ACAD,TVL,0
108620,G12,NON ACAD,SPORTS,0
108620,G12,NON ACAD,ARTS,0
108620,G11,ACAD,ABM,0
108620,G11,ACAD,HUMSS,0
108620,G11,ACAD,STEM,0
108620,G11,ACAD,GAS,0
108620,G11,ACAD,PBM,0
108620,G11,NON ACAD,TVL,0
108620,G11,NON ACAD,SPORTS,0
108620,G11,NON ACAD,ARTS,0
108620,G12,ACAD,ABM,0
108620,G12,ACAD,HUMSS,0
108620,G12,ACAD,STEM,0
108620,G12,ACAD,GAS,0
108620,G12,ACAD,PBM,0
108620,G12,NON ACAD,TVL,0
108620,G12,NON ACAD,SPORTS,0
108620,G12,NON ACAD,ARTS,0
108624,G11,ACAD,ABM,4
108624,G11,ACAD,HUMSS,5
108624,G11,ACAD,STEM,11
108624,G11,ACAD,GAS,0
108624,G11,ACAD,PBM,0
108624,G11,NON ACAD,TVL,0
108624,G11,NON ACAD,SPORTS,0
108624,G11,NON ACAD,ARTS,0
108624,G12,ACAD,ABM,21
108624,G12,ACAD,HUMSS,0
108624,G12,ACAD,STEM,12
108624,G12,ACAD,GAS,0
108624,G12,ACAD,PBM,0
108624,G12,NON ACAD,TVL,0
108624,G12,NON ACAD,SPORTS,0
108624,G12,NON ACAD,ARTS,0
108624,G11,ACAD,ABM,3
108624,G11,ACAD,HUMSS,6
108624,G11,ACAD,STEM,16
108624,G11,ACAD,GAS,0
108624,G11,ACAD,PBM,0
108624,G11,NON ACAD,TVL,0
108624,G11,NON ACAD,SPORTS,0
108624,G11,NON ACAD,ARTS,0
108624,G12,ACAD,ABM,8
108624,G12,ACAD,HUMSS,0
108624,G12,ACAD,STEM,15
108624,G12,ACAD,GAS,0
108624,G12,ACAD,PBM,0
108624,G12,NON ACAD,TVL,0
108624,G12,NON ACAD,SPORTS,0
108624,G12,NON ACAD,ARTS,0
108627,G11,ACAD,ABM,19
108627,G11,ACAD,HUMSS,17
108627,G11,ACAD,STEM,38
108627,G11,ACAD,GAS,0
108627,G11,ACAD,PBM,0
108627,G11,NON ACAD,TVL,0
108627,G11,NON ACAD,SPORTS,0
108627,G11,NON ACAD,ARTS,0
108627,G12,ACAD,ABM,5
108627,G12,ACAD,HUMSS,5
108627,G12,ACAD,STEM,6
108627,G12,ACAD,GAS,0
108627,G12,ACAD,PBM,0
108627,G12,NON ACAD,TVL,0
108627,G12,NON ACAD,SPORTS,0
108627,G12,NON ACAD,ARTS,0
108627,G11,ACAD,ABM,25
108627,G11,ACAD,HUMSS,21
108627,G11,ACAD,STEM,31
108627,G11,ACAD,GAS,0
108627,G11,ACAD,PBM,0
108627,G11,NON ACAD,TVL,0
108627,G11,NON ACAD,SPORTS,0
108627,G11,NON ACAD,ARTS,0
108627,G12,ACAD,ABM,8
108627,G12,ACAD,HUMSS,5
108627,G12,ACAD,STEM,8
108627,G12,ACAD,GAS,0
108627,G12,ACAD,PBM,0
108627,G12,NON ACAD,TVL,0
108627,G12,NON ACAD,SPORTS,0
108627,G12,NON ACAD,ARTS,0
108631,G11,ACAD,ABM,18
108631,G11,ACAD,HUMSS,39
108631,G11,ACAD,STEM,63
108631,G11,ACAD,GAS,4
108631,G11,ACAD,PBM,0
108631,G11,NON ACAD,TVL,52
108631,G11,NON ACAD,SPORTS,0
108631,G11,NON ACAD,ARTS,0
108631,G12,ACAD,ABM,0
108631,G12,ACAD,HUMSS,0
108631,G12,ACAD,STEM,0
108631,G12,ACAD,GAS,0
108631,G12,ACAD,PBM,0
108631,G12,NON ACAD,TVL,0
108631,G12,NON ACAD,SPORTS,0
108631,G12,NON ACAD,ARTS,0
108631,G11,ACAD,ABM,42
108631,G11,ACAD,HUMSS,46
108631,G11,ACAD,STEM,35
108631,G11,ACAD,GAS,4
108631,G11,ACAD,PBM,0
108631,G11,NON ACAD,TVL,35
108631,G11,NON ACAD,SPORTS,0
108631,G11,NON ACAD,ARTS,0
108631,G12,ACAD,ABM,0
108631,G12,ACAD,HUMSS,0
108631,G12,ACAD,STEM,0
108631,G12,ACAD,GAS,0
108631,G12,ACAD,PBM,0
108631,G12,NON ACAD,TVL,0
108631,G12,NON ACAD,SPORTS,0
108631,G12,NON ACAD,ARTS,0
108640,G11,ACAD,ABM,37
108640,G11,ACAD,HUMSS,56
108640,G11,ACAD,STEM,56
108640,G11,ACAD,GAS,40
108640,G11,ACAD,PBM,0
108640,G11,NON ACAD,TVL,0
108640,G11,NON ACAD,SPORTS,0
108640,G11,NON ACAD,ARTS,0
108640,G12,ACAD,ABM,28
108640,G12,ACAD,HUMSS,44
108640,G12,ACAD,STEM,51
108640,G12,ACAD,GAS,65
108640,G12,ACAD,PBM,0
108640,G12,NON ACAD,TVL,0
108640,G12,NON ACAD,SPORTS,0
108640,G12,NON ACAD,ARTS,0
108640,G11,ACAD,ABM,34
108640,G11,ACAD,HUMSS,37
108640,G11,ACAD,STEM,55
108640,G11,ACAD,GAS,5
108640,G11,ACAD,PBM,0
108640,G11,NON ACAD,TVL,0
108640,G11,NON ACAD,SPORTS,0
108640,G11,NON ACAD,ARTS,0
108640,G12,ACAD,ABM,57
108640,G12,ACAD,HUMSS,33
108640,G12,ACAD,STEM,60
108640,G12,ACAD,GAS,21
108640,G12,ACAD,PBM,0
108640,G12,NON ACAD,TVL,0
108640,G12,NON ACAD,SPORTS,0
108640,G12,NON ACAD,ARTS,0
108672,G11,ACAD,ABM,0
108672,G11,ACAD,HUMSS,0
108672,G11,ACAD,STEM,0
108672,G11,ACAD,GAS,10
108672,G11,ACAD,PBM,0
108672,G11,NON ACAD,TVL,4
108672,G11,NON ACAD,SPORTS,0
108672,G11,NON ACAD,ARTS,0
108672,G12,ACAD,ABM,0
108672,G12,ACAD,HUMSS,0
108672,G12,ACAD,STEM,0
108672,G12,ACAD,GAS,0
108672,G12,ACAD,PBM,0
108672,G12,NON ACAD,TVL,1
108672,G12,NON ACAD,SPORTS,0
108672,G12,NON ACAD,ARTS,0
108672,G11,ACAD,ABM,0
108672,G11,ACAD,HUMSS,0
108672,G11,ACAD,STEM,0
108672,G11,ACAD,GAS,9
108672,G11,ACAD,PBM,0
108672,G11,NON ACAD,TVL,3
108672,G11,NON ACAD,SPORTS,0
108672,G11,NON ACAD,ARTS,0
108672,G12,ACAD,ABM,0
108672,G12,ACAD,HUMSS,0
108672,G12,ACAD,STEM,0
108672,G12,ACAD,GAS,5
108672,G12,ACAD,PBM,0
108672,G12,NON ACAD,TVL,1
108672,G12,NON ACAD,SPORTS,0
108672,G12,NON ACAD,ARTS,0
108674,G11,ACAD,ABM,0
108674,G11,ACAD,HUMSS,0
108674,G11,ACAD,STEM,0
108674,G11,ACAD,GAS,0
108674,G11,ACAD,PBM,0
108674,G11,NON ACAD,TVL,0
108674,G11,NON ACAD,SPORTS,0
108674,G11,NON ACAD,ARTS,0
108674,G12,ACAD,ABM,0
108674,G12,ACAD,HUMSS,0
108674,G12,ACAD,STEM,0
108674,G12,ACAD,GAS,0
108674,G12,ACAD,PBM,0
108674,G12,NON ACAD,TVL,0
108674,G12,NON ACAD,SPORTS,0
108674,G12,NON ACAD,ARTS,0
108674,G11,ACAD,ABM,0
108674,G11,ACAD,HUMSS,0
108674,G11,ACAD,STEM,0
108674,G11,ACAD,GAS,0
108674,G11,ACAD,PBM,0
108674,G11,NON ACAD,TVL,0
108674,G11,NON ACAD,SPORTS,0
108674,G11,NON ACAD,ARTS,0
108674,G12,ACAD,ABM,0
108674,G12,ACAD,HUMSS,0
108674,G12,ACAD,STEM,0
108674,G12,ACAD,GAS,0
108674,G12,ACAD,PBM,0
108674,G12,NON ACAD,TVL,0
108674,G12,NON ACAD,SPORTS,0
108674,G12,NON ACAD,ARTS,0
108691,G11,ACAD,ABM,8
108691,G11,ACAD,HUMSS,10
108691,G11,ACAD,STEM,21
108691,G11,ACAD,GAS,0
108691,G11,ACAD,PBM,0
108691,G11,NON ACAD,TVL,0
108691,G11,NON ACAD,SPORTS,0
108691,G11,NON ACAD,ARTS,0
108691,G12,ACAD,ABM,4
108691,G12,ACAD,HUMSS,2
108691,G12,ACAD,STEM,6
108691,G12,ACAD,GAS,0
108691,G12,ACAD,PBM,0
108691,G12,NON ACAD,TVL,0
108691,G12,NON ACAD,SPORTS,0
108691,G12,NON ACAD,ARTS,0
108691,G11,ACAD,ABM,18
108691,G11,ACAD,HUMSS,24
108691,G11,ACAD,STEM,26
108691,G11,ACAD,GAS,0
108691,G11,ACAD,PBM,0
108691,G11,NON ACAD,TVL,0
108691,G11,NON ACAD,SPORTS,0
108691,G11,NON ACAD,ARTS,0
108691,G12,ACAD,ABM,6
108691,G12,ACAD,HUMSS,18
108691,G12,ACAD,STEM,8
108691,G12,ACAD,GAS,0
108691,G12,ACAD,PBM,0
108691,G12,NON ACAD,TVL,0
108691,G12,NON ACAD,SPORTS,0
108691,G12,NON ACAD,ARTS,0
108701,G11,ACAD,ABM,0
108701,G11,ACAD,HUMSS,0
108701,G11,ACAD,STEM,0
108701,G11,ACAD,GAS,4
108701,G11,ACAD,PBM,0
108701,G11,NON ACAD,TVL,0
108701,G11,NON ACAD,SPORTS,0
108701,G11,NON ACAD,ARTS,0
108701,G12,ACAD,ABM,0
108701,G12,ACAD,HUMSS,0
108701,G12,ACAD,STEM,0
108701,G12,ACAD,GAS,3
108701,G12,ACAD,PBM,0
108701,G12,NON ACAD,TVL,0
108701,G12,NON ACAD,SPORTS,0
108701,G12,NON ACAD,ARTS,0
108701,G11,ACAD,ABM,0
108701,G11,ACAD,HUMSS,0
108701,G11,ACAD,STEM,0
108701,G11,ACAD,GAS,3
108701,G11,ACAD,PBM,0
108701,G11,NON ACAD,TVL,0
108701,G11,NON ACAD,SPORTS,0
108701,G11,NON ACAD,ARTS,0
108701,G12,ACAD,ABM,0
108701,G12,ACAD,HUMSS,0
108701,G12,ACAD,STEM,0
108701,G12,ACAD,GAS,4
108701,G12,ACAD,PBM,0
108701,G12,NON ACAD,TVL,0
108701,G12,NON ACAD,SPORTS,0
108701,G12,NON ACAD,ARTS,0
108727,G11,ACAD,ABM,0
108727,G11,ACAD,HUMSS,0
108727,G11,ACAD,STEM,0
108727,G11,ACAD,GAS,20
108727,G11,ACAD,PBM,0
108727,G11,NON ACAD,TVL,0
108727,G11,NON ACAD,SPORTS,0
108727,G11,NON ACAD,ARTS,0
108727,G12,ACAD,ABM,0
108727,G12,ACAD,HUMSS,0
108727,G12,ACAD,STEM,0
108727,G12,ACAD,GAS,15
108727,G12,ACAD,PBM,0
108727,G12,NON ACAD,TVL,0
108727,G12,NON ACAD,SPORTS,0
108727,G12,NON ACAD,ARTS,0
108727,G11,ACAD,ABM,0
108727,G11,ACAD,HUMSS,0
108727,G11,ACAD,STEM,0
108727,G11,ACAD,GAS,20
108727,G11,ACAD,PBM,0
108727,G11,NON ACAD,TVL,0
108727,G11,NON ACAD,SPORTS,0
108727,G11,NON ACAD,ARTS,0
108727,G12,ACAD,ABM,0
108727,G12,ACAD,HUMSS,0
108727,G12,ACAD,STEM,0
108727,G12,ACAD,GAS,13
108727,G12,ACAD,PBM,0
108727,G12,NON ACAD,TVL,0
108727,G12,NON ACAD,SPORTS,0
108727,G12,NON ACAD,ARTS,0
108827,G11,ACAD,ABM,6
108827,G11,ACAD,HUMSS,0
108827,G11,ACAD,STEM,0
108827,G11,ACAD,GAS,0
108827,G11,ACAD,PBM,0
108827,G11,NON ACAD,TVL,0
108827,G11,NON ACAD,SPORTS,0
108827,G11,NON ACAD,ARTS,0
108827,G12,ACAD,ABM,12
108827,G12,ACAD,HUMSS,0
108827,G12,ACAD,STEM,0
108827,G12,ACAD,GAS,0
108827,G12,ACAD,PBM,0
108827,G12,NON ACAD,TVL,0
108827,G12,NON ACAD,SPORTS,0
108827,G12,NON ACAD,ARTS,0
108827,G11,ACAD,ABM,4
108827,G11,ACAD,HUMSS,0
108827,G11,ACAD,STEM,0
108827,G11,ACAD,GAS,0
108827,G11,ACAD,PBM,0
108827,G11,NON ACAD,TVL,0
108827,G11,NON ACAD,SPORTS,0
108827,G11,NON ACAD,ARTS,0
108827,G12,ACAD,ABM,7
108827,G12,ACAD,HUMSS,0
108827,G12,ACAD,STEM,0
108827,G12,ACAD,GAS,0
108827,G12,ACAD,PBM,0
108827,G12,NON ACAD,TVL,0
108827,G12,NON ACAD,SPORTS,0
108827,G12,NON ACAD,ARTS,0
108903,G11,ACAD,ABM,2
108903,G11,ACAD,HUMSS,0
108903,G11,ACAD,STEM,16
108903,G11,ACAD,GAS,0
108903,G11,ACAD,PBM,0
108903,G11,NON ACAD,TVL,0
108903,G11,NON ACAD,SPORTS,0
108903,G11,NON ACAD,ARTS,0
108903,G12,ACAD,ABM,3
108903,G12,ACAD,HUMSS,2
108903,G12,ACAD,STEM,6
108903,G12,ACAD,GAS,1
108903,G12,ACAD,PBM,0
108903,G12,NON ACAD,TVL,0
108903,G12,NON ACAD,SPORTS,0
108903,G12,NON ACAD,ARTS,0
108903,G11,ACAD,ABM,2
108903,G11,ACAD,HUMSS,4
108903,G11,ACAD,STEM,14
108903,G11,ACAD,GAS,0
108903,G11,ACAD,PBM,0
108903,G11,NON ACAD,TVL,0
108903,G11,NON ACAD,SPORTS,0
108903,G11,NON ACAD,ARTS,0
108903,G12,ACAD,ABM,6
108903,G12,ACAD,HUMSS,4
108903,G12,ACAD,STEM,10
108903,G12,ACAD,GAS,0
108903,G12,ACAD,PBM,0
108903,G12,NON ACAD,TVL,0
108903,G12,NON ACAD,SPORTS,0
108903,G12,NON ACAD,ARTS,0
108905,G11,ACAD,ABM,5
108905,G11,ACAD,HUMSS,7
108905,G11,ACAD,STEM,20
108905,G11,ACAD,GAS,0
108905,G11,ACAD,PBM,0
108905,G11,NON ACAD,TVL,0
108905,G11,NON ACAD,SPORTS,0
108905,G11,NON ACAD,ARTS,0
108905,G12,ACAD,ABM,3
108905,G12,ACAD,HUMSS,3
108905,G12,ACAD,STEM,4
108905,G12,ACAD,GAS,0
108905,G12,ACAD,PBM,0
108905,G12,NON ACAD,TVL,0
108905,G12,NON ACAD,SPORTS,0
108905,G12,NON ACAD,ARTS,0
108905,G11,ACAD,ABM,5
108905,G11,ACAD,HUMSS,9
108905,G11,ACAD,STEM,10
108905,G11,ACAD,GAS,0
108905,G11,ACAD,PBM,0
108905,G11,NON ACAD,TVL,0
108905,G11,NON ACAD,SPORTS,0
108905,G11,NON ACAD,ARTS,0
108905,G12,ACAD,ABM,2
108905,G12,ACAD,HUMSS,3
108905,G12,ACAD,STEM,13
108905,G12,ACAD,GAS,0
108905,G12,ACAD,PBM,0
108905,G12,NON ACAD,TVL,0
108905,G12,NON ACAD,SPORTS,0
108905,G12,NON ACAD,ARTS,0
108939,G11,ACAD,ABM,7
108939,G11,ACAD,HUMSS,5
108939,G11,ACAD,STEM,0
108939,G11,ACAD,GAS,0
108939,G11,ACAD,PBM,0
108939,G11,NON ACAD,TVL,0
108939,G11,NON ACAD,SPORTS,0
108939,G11,NON ACAD,ARTS,0
108939,G12,ACAD,ABM,0
108939,G12,ACAD,HUMSS,0
108939,G12,ACAD,STEM,0
108939,G12,ACAD,GAS,0
108939,G12,ACAD,PBM,0
108939,G12,NON ACAD,TVL,0
108939,G12,NON ACAD,SPORTS,0
108939,G12,NON ACAD,ARTS,0
108939,G11,ACAD,ABM,3
108939,G11,ACAD,HUMSS,3
108939,G11,ACAD,STEM,0
