region_id,region,division,district,province
0,BARMM,Basilan,Lantawan,BASILAN
1,BARMM,Basilan,Maluso East,BASILAN
2,BARMM,Basilan,Maluso West,BASILAN
3,BARMM,Basilan,Pilas,BASILAN
4,BARMM,Basilan,Sumisip East,BASILAN
5,BARMM,Basilan,Sumisip North,BASILAN
6,BARMM,Basilan,Sumisip South,BASILAN
7,BARMM,Basilan,Tipo-Tipo East,BASILAN
8,BARMM,Basilan,Tipo-Tipo West,BASILAN
9,BARMM,Basilan,Tuburan,BASILAN
10,BARMM,Cotabato City,Cotabato City District I,CITY OF COTABATO
11,BARMM,Cotabato City,Cotabato City District II,CITY OF COTABATO
12,BARMM,Cotabato City,Cotabato City District III,CITY OF COTABATO
13,BARMM,Cotabato City,Cotabato City District IV,CITY OF COTABATO
14,BARMM,Cotabato City,Cotabato City District V,CITY OF COTABATO
15,BARMM,Cotabato City,Cotabato City District VI,CITY OF COTABATO
16,BARMM,Cotabato City,Cotabato City District VII,CITY OF COTABATO
17,BARMM,Cotabato City,Cotabato City District VIII,CITY OF COTABATO
18,BARMM,Lamitan City,Lamitan Central,BASILAN
19,BARMM,Lamitan City,Lamitan East,BASILAN
20,BARMM,Lamitan City,Lamitan South,BASILAN
21,BARMM,Lamitan City,Lamitan West I,BASILAN
22,BARMM,Lamitan City,Lamitan West II,BASILAN
23,BARMM,Lanao del Sur - I,Balindong I,LANAO DEL SUR
24,BARMM,Lanao del Sur - I,Balindong II,LANAO DEL SUR
25,BARMM,Lanao del Sur - I,Buadipuso-Buntong,LANAO DEL SUR
26,BARMM,Lanao del Sur - I,Bubong I,LANAO DEL SUR
27,BARMM,Lanao del Sur - I,Bubong II,LANAO DEL SUR
28,BARMM,Lanao del Sur - I,Bumbaran,LANAO DEL SUR
29,BARMM,Lanao del Sur - I,Ditsaan Ramain I,LANAO DEL SUR
30,BARMM,Lanao del Sur - I,Ditsaan Ramain II,LANAO DEL SUR
31,BARMM,Lanao del Sur - I,Ditsaan Ramain III,LANAO DEL SUR
32,BARMM,Lanao del Sur - I,Kapai/Tagoloan,LANAO DEL SUR
33,BARMM,Lanao del Sur - I,Lumba-Bayabao I,LANAO DEL SUR
34,BARMM,Lanao del Sur - I,Lumba-Bayabao II,LANAO DEL SUR
35,BARMM,Lanao del Sur - I,Lumba-Bayabao III,LANAO DEL SUR
36,BARMM,Lanao del Sur - I,Maguing,LANAO DEL SUR
37,BARMM,Lanao del Sur - I,Maguing II,LANAO DEL SUR
38,BARMM,Lanao del Sur - I,Marantao I,LANAO DEL SUR
39,BARMM,Lanao del Sur - I,Marantao II,LANAO DEL SUR
40,BARMM,Lanao del Sur - I,Masiu A District,LANAO DEL SUR
41,BARMM,Lanao del Sur - I,Masiu B District,LANAO DEL SUR
42,BARMM,Lanao del Sur - I,Masiu I,LANAO DEL SUR
43,BARMM,Lanao del Sur - I,Masiu II,LANAO DEL SUR
44,BARMM,Lanao del Sur - I,Mulondo,LANAO DEL SUR
45,BARMM,Lanao del Sur - I,Piagapo East,LANAO DEL SUR
46,BARMM,Lanao del Sur - I,Piagapo West,LANAO DEL SUR
47,BARMM,Lanao del Sur - I,Poona-Bayabao North,LANAO DEL SUR
48,BARMM,Lanao del Sur - I,Poona-Bayabao South,LANAO DEL SUR
49,BARMM,Lanao del Sur - I,Poona-Bayabao West,LANAO DEL SUR
50,BARMM,Lanao del Sur - I,Saguiaran I,LANAO DEL SUR
51,BARMM,Lanao del Sur - I,Saguiaran II,LANAO DEL SUR
52,BARMM,Lanao del Sur - I,Saguiaran III,LANAO DEL SUR
53,BARMM,Lanao del Sur - I,South Wao District,LANAO DEL SUR
54,BARMM,Lanao del Sur - I,Tamparan District,LANAO DEL SUR
55,BARMM,Lanao del Sur - I,Tamparan I,LANAO DEL SUR
56,BARMM,Lanao del Sur - I,Taraka I,LANAO DEL SUR
57,BARMM,Lanao del Sur - I,Taraka II,LANAO DEL SUR
58,BARMM,Lanao del Sur - I,Wao I,LANAO DEL SUR
59,BARMM,Lanao del Sur - I,Wao II,LANAO DEL SUR
60,BARMM,Lanao del Sur - II,Bacolod,LANAO DEL SUR
61,BARMM,Lanao del Sur - II,Binidayan,LANAO DEL SUR
62,BARMM,Lanao del Sur - II,Butig,LANAO DEL SUR
63,BARMM,Lanao del Sur - II,Calanogas,LANAO DEL SUR
64,BARMM,Lanao del Sur - II,Central Ganassi,LANAO DEL SUR
65,BARMM,Lanao del Sur - II,Central Tugaya,LANAO DEL SUR
66,BARMM,Lanao del Sur - II,Diwan,LANAO DEL SUR
67,BARMM,Lanao del Sur - II,East Ganassi,LANAO DEL SUR
68,BARMM,Lanao del Sur - II,East Tugaya,LANAO DEL SUR
69,BARMM,Lanao del Sur - II,Kalawi,LANAO DEL SUR
70,BARMM,Lanao del Sur - II,Kapatagan,LANAO DEL SUR
71,BARMM,Lanao del Sur - II,Lower Bayang,LANAO DEL SUR
72,BARMM,Lanao del Sur - II,Lower Madamba,LANAO DEL SUR
73,BARMM,Lanao del Sur - II,Lumbaca Unayan,LANAO DEL SUR
74,BARMM,Lanao del Sur - II,Lumbatan I,LANAO DEL SUR
75,BARMM,Lanao del Sur - II,Lumbatan II,LANAO DEL SUR
76,BARMM,Lanao del Sur - II,Lumbayanague I,LANAO DEL SUR
77,BARMM,Lanao del Sur - II,Lumbayanague II,LANAO DEL SUR
78,BARMM,Lanao del Sur - II,Marogong,LANAO DEL SUR
79,BARMM,Lanao del Sur - II,North Balabagan,LANAO DEL SUR
80,BARMM,Lanao del Sur - II,North Madalum,LANAO DEL SUR
81,BARMM,Lanao del Sur - II,North Malabang,LANAO DEL SUR
82,BARMM,Lanao del Sur - II,North Pualas,LANAO DEL SUR
83,BARMM,Lanao del Sur - II,Pagayawan,LANAO DEL SUR
84,BARMM,Lanao del Sur - II,South Balabagan,LANAO DEL SUR
85,BARMM,Lanao del Sur - II,South Madalum,LANAO DEL SUR
86,BARMM,Lanao del Sur - II,South Malabang,LANAO DEL SUR
87,BARMM,Lanao del Sur - II,South Pualas,LANAO DEL SUR
88,BARMM,Lanao del Sur - II,Sultan Dumalondong,LANAO DEL SUR
89,BARMM,Lanao del Sur - II,Sultan Gumander,LANAO DEL SUR
90,BARMM,Lanao del Sur - II,Tubaran,LANAO DEL SUR
91,BARMM,Lanao del Sur - II,Upper Bayang,LANAO DEL SUR
92,BARMM,Lanao del Sur - II,Upper Madamba,LANAO DEL SUR
93,BARMM,Lanao del Sur - II,West Ganassi,LANAO DEL SUR
94,BARMM,Lanao del Sur - II,West Tugaya,LANAO DEL SUR
95,BARMM,Maguindanao I,Ampatuan,MAGUINDANAO
96,BARMM,Maguindanao I,Buluan,MAGUINDANAO
97,BARMM,Maguindanao I,Datu Abdullah Sangki,MAGUINDANAO
98,BARMM,Maguindanao I,Datu Anggal,MAGUINDANAO
99,BARMM,Maguindanao I,Datu Hoffer Ampatuan,MAGUINDANAO
100,BARMM,Maguindanao I,Datu Montawal(Pagagawan),MAGUINDANAO
101,BARMM,Maguindanao I,Datu Paglas East,MAGUINDANAO
102,BARMM,Maguindanao I,Datu Paglas North,MAGUINDANAO
103,BARMM,Maguindanao I,Datu Paglas South,MAGUINDANAO
104,BARMM,Maguindanao I,Datu Piang I,MAGUINDANAO
105,BARMM,Maguindanao I,Datu Piang II,MAGUINDANAO
106,BARMM,Maguindanao I,Datu Salibo,MAGUINDANAO
107,BARMM,Maguindanao I,Datu Saudi Uy Ampatuan,MAGUINDANAO
108,BARMM,Maguindanao I,Datu Unsay,MAGUINDANAO
109,BARMM,Maguindanao I,Gen. S. K. Pendatun,MAGUINDANAO
110,BARMM,Maguindanao I,Guindulungan,MAGUINDANAO
111,BARMM,Maguindanao I,Mamasapano,MAGUINDANAO
112,BARMM,Maguindanao I,Mamasapano North,MAGUINDANAO
113,BARMM,Maguindanao I,Mangudadatu,MAGUINDANAO
114,BARMM,Maguindanao I,Pagalungan,MAGUINDANAO
115,BARMM,Maguindanao I,Paglat,MAGUINDANAO
116,BARMM,Maguindanao I,Pandag,MAGUINDANAO
117,BARMM,Maguindanao I,Rajah Buayan,MAGUINDANAO
118,BARMM,Maguindanao I,Shariff Aguak,MAGUINDANAO
119,BARMM,Maguindanao I,Shariff Saydona Mustapha,MAGUINDANAO
120,BARMM,Maguindanao I,South Upi,MAGUINDANAO
121,BARMM,Maguindanao I,Sultan Sa Barongis,MAGUINDANAO
122,BARMM,Maguindanao I,Talayan,MAGUINDANAO
123,BARMM,Maguindanao II,Barira,MAGUINDANAO
124,BARMM,Maguindanao II,Barira North,MAGUINDANAO
125,BARMM,Maguindanao II,Barira South,MAGUINDANAO
126,BARMM,Maguindanao II,Buldon East,MAGUINDANAO
127,BARMM,Maguindanao II,Buldon West,MAGUINDANAO
128,BARMM,Maguindanao II,DOS North,MAGUINDANAO
129,BARMM,Maguindanao II,DOS South,MAGUINDANAO
130,BARMM,Maguindanao II,Datu Blah Sinsuat,MAGUINDANAO
131,BARMM,Maguindanao II,Inter Parang,MAGUINDANAO
132,BARMM,Maguindanao II,Kabuntalan North,MAGUINDANAO
133,BARMM,Maguindanao II,Kabuntalan South,MAGUINDANAO
134,BARMM,Maguindanao II,Matanog,MAGUINDANAO
135,BARMM,Maguindanao II,Parang Bongo,MAGUINDANAO
136,BARMM,Maguindanao II,Parang North,MAGUINDANAO
137,BARMM,Maguindanao II,Parang South,MAGUINDANAO
138,BARMM,Maguindanao II,Sultan Kudarat I,MAGUINDANAO
139,BARMM,Maguindanao II,Sultan Kudarat II,MAGUINDANAO
140,BARMM,Maguindanao II,Sultan Mastura,MAGUINDANAO
141,BARMM,Maguindanao II,Talitay,MAGUINDANAO
142,BARMM,Maguindanao II,Upi North,MAGUINDANAO
143,BARMM,Maguindanao II,Upi West,MAGUINDANAO
144,BARMM,Marawi City,Angoyao District,LANAO DEL SUR
145,BARMM,Marawi City,Angoyao East District,LANAO DEL SUR
146,BARMM,Marawi City,Central District,LANAO DEL SUR
147,BARMM,Marawi City,East District,LANAO DEL SUR
148,BARMM,Marawi City,North District,LANAO DEL SUR
149,BARMM,Marawi City,Northeast -II District,LANAO DEL SUR
150,BARMM,Marawi City,Northeast-I District,LANAO DEL SUR
151,BARMM,Marawi City,Northwest District,LANAO DEL SUR
152,BARMM,Marawi City,West District,LANAO DEL SUR
153,BARMM,Special Geographic Area Division,(No District) - For SGA Division,NORTH COTABATO
154,BARMM,Special Geographic Area Division,Aleosan East,NORTH COTABATO
155,BARMM,Special Geographic Area Division,Aleosan West,NORTH COTABATO
156,BARMM,Special Geographic Area Division,Carmen North,NORTH COTABATO
157,BARMM,Special Geographic Area Division,Carmen South,NORTH COTABATO
158,BARMM,Special Geographic Area Division,Kabacan North,NORTH COTABATO
159,BARMM,Special Geographic Area Division,Kabacan West,NORTH COTABATO
160,BARMM,Special Geographic Area Division,Midsayap North,NORTH COTABATO
161,BARMM,Special Geographic Area Division,Midsayap South-West,NORTH COTABATO
162,BARMM,Special Geographic Area Division,Midsayap West,NORTH COTABATO
163,BARMM,Special Geographic Area Division,Pigcawayan North,NORTH COTABATO
164,BARMM,Special Geographic Area Division,Pigcawayan South,NORTH COTABATO
165,BARMM,Special Geographic Area Division,Pigcawayan West,NORTH COTABATO
166,BARMM,Special Geographic Area Division,Pikit East,NORTH COTABATO
167,BARMM,Special Geographic Area Division,Pikit North,NORTH COTABATO
168,BARMM,Special Geographic Area Division,Pikit South,NORTH COTABATO
169,BARMM,Special Geographic Area Division,Pikit West,NORTH COTABATO
170,BARMM,Sulu,Indanan,SULU
171,BARMM,Sulu,Jolo I,SULU
172,BARMM,Sulu,Jolo II,SULU
173,BARMM,Sulu,Jolo III,SULU
174,BARMM,Sulu,Jolo IV,SULU
175,BARMM,Sulu,Laminusa,SULU
176,BARMM,Sulu,Lugus,SULU
177,BARMM,Sulu,Luuk (Kalinggalan Calauang),SULU
178,BARMM,Sulu,Maimbung,SULU
179,BARMM,Sulu,Panamao,SULU
180,BARMM,Sulu,Pangutaran,SULU
181,BARMM,Sulu,Parang,SULU
182,BARMM,Sulu,Pata,SULU
183,BARMM,Sulu,Patikul,SULU
184,BARMM,Sulu,Siasi I,SULU
185,BARMM,Sulu,Siasi II,SULU
186,BARMM,Sulu,Sibaud,SULU
187,BARMM,Sulu,Talipao,SULU
188,BARMM,Sulu,Tapul,SULU
189,BARMM,Sulu,Tongkil,SULU
190,BARMM,Tawi-Tawi,Bongao Central,TAWI-TAWI
191,BARMM,Tawi-Tawi,Bongao I,TAWI-TAWI
192,BARMM,Tawi-Tawi,Bongao II,TAWI-TAWI
193,BARMM,Tawi-Tawi,Bongao III,TAWI-TAWI
194,BARMM,Tawi-Tawi,East Sibutu I (Tando Owak),TAWI-TAWI
195,BARMM,Tawi-Tawi,East Sibutu II (Tandubanak),TAWI-TAWI
196,BARMM,Tawi-Tawi,East South Ubian,TAWI-TAWI
197,BARMM,Tawi-Tawi,Languyan,TAWI-TAWI
198,BARMM,Tawi-Tawi,Manukmangkaw,TAWI-TAWI
199,BARMM,Tawi-Tawi,Mapun,TAWI-TAWI
200,BARMM,Tawi-Tawi,Panglima Sugala (Balimbingan),TAWI-TAWI
201,BARMM,Tawi-Tawi,Sapa-Sapa I,TAWI-TAWI
202,BARMM,Tawi-Tawi,Sapa-Sapa II (Banaran),TAWI-TAWI
203,BARMM,Tawi-Tawi,Tandubas,TAWI-TAWI
204,BARMM,Tawi-Tawi,Tubig Indangan,TAWI-TAWI
205,BARMM,Tawi-Tawi,West Sibutu/Sitangkai,TAWI-TAWI
206,BARMM,Tawi-Tawi,West Simunul,TAWI-TAWI
207,BARMM,Tawi-Tawi,West South Ubian,TAWI-TAWI
208,CAR,Abra,Baay-Licuan,ABRA
209,CAR,Abra,Bangued East,ABRA
210,CAR,Abra,Bangued West,ABRA
211,CAR,Abra,Boliney,ABRA
212,CAR,Abra,Bucay,ABRA
213,CAR,Abra,Bucloc,ABRA
214,CAR,Abra,Daguioman,ABRA
215,CAR,Abra,Danglas,ABRA
216,CAR,Abra,Dolores,ABRA
217,CAR,Abra,La Paz,ABRA
218,CAR,Abra,Lacub,ABRA
219,CAR,Abra,Lagangilang,ABRA
220,CAR,Abra,Lagayan,ABRA
221,CAR,Abra,Langiden,ABRA
222,CAR,Abra,Luba,ABRA
223,CAR,Abra,Malibcong,ABRA
224,CAR,Abra,Manabo,ABRA
225,CAR,Abra,Pennarubia,ABRA
226,CAR,Abra,Pidigan,ABRA
227,CAR,Abra,Pilar,ABRA
228,CAR,Abra,Sallapadan,ABRA
229,CAR,Abra,San Isidro,ABRA
230,CAR,Abra,San Juan,ABRA
231,CAR,Abra,San Quintin,ABRA
232,CAR,Abra,Tayum,ABRA
233,CAR,Abra,Tineg,ABRA
234,CAR,Abra,Tubo,ABRA
235,CAR,Abra,Villaviciosa,ABRA
236,CAR,Apayao,Calanasan,APAYAO
237,CAR,Apayao,Flora,APAYAO
238,CAR,Apayao,Kabugao,APAYAO
239,CAR,Apayao,Luna,APAYAO
240,CAR,Apayao,Northern Conner,APAYAO
241,CAR,Apayao,Pudtol,APAYAO
242,CAR,Apayao,Southern Conner,APAYAO
243,CAR,Apayao,Sta. Marcela,APAYAO
244,CAR,Baguio City,District I,BENGUET
245,CAR,Baguio City,District II,BENGUET
246,CAR,Baguio City,District III,BENGUET
247,CAR,Benguet,Atok,BENGUET
248,CAR,Benguet,Bakun,BENGUET
249,CAR,Benguet,Bokod,BENGUET
250,CAR,Benguet,Buguias,BENGUET
251,CAR,Benguet,Itogon I,BENGUET
252,CAR,Benguet,Itogon II,BENGUET
253,CAR,Benguet,Kabayan,BENGUET
254,CAR,Benguet,Kapangan,BENGUET
255,CAR,Benguet,Kibungan,BENGUET
256,CAR,Benguet,La Trinidad,BENGUET
257,CAR,Benguet,Mankayan,BENGUET
258,CAR,Benguet,Sablan,BENGUET
259,CAR,Benguet,Tuba,BENGUET
260,CAR,Benguet,Tublay,BENGUET
261,CAR,Ifugao,Aguinaldo,IFUGAO
262,CAR,Ifugao,Alfonso Lista I,IFUGAO
263,CAR,Ifugao,Alfonso Lista II,IFUGAO
264,CAR,Ifugao,Asipulo,IFUGAO
265,CAR,Ifugao,Banaue,IFUGAO
266,CAR,Ifugao,Hingyon,IFUGAO
267,CAR,Ifugao,Hungduan,IFUGAO
268,CAR,Ifugao,Kiangan,IFUGAO
269,CAR,Ifugao,Lagawe,IFUGAO
270,CAR,Ifugao,Lamut,IFUGAO
271,CAR,Ifugao,Mayoyao,IFUGAO
272,CAR,Ifugao,Tinoc,IFUGAO
273,CAR,Kalinga,Balbalan,KALINGA
274,CAR,Kalinga,Lower Tanudan,KALINGA
275,CAR,Kalinga,Lubuagan,KALINGA
276,CAR,Kalinga,Northern Pinukpuk,KALINGA
277,CAR,Kalinga,Pasil,KALINGA
278,CAR,Kalinga,Rizal,KALINGA
279,CAR,Kalinga,Southern Pinukpuk,KALINGA
280,CAR,Kalinga,Tinglayan,KALINGA
281,CAR,Kalinga,Upper Tanudan,KALINGA
282,CAR,Mt. Province,Barlig,MOUNTAIN PROVINCE
283,CAR,Mt. Province,Bauko I,MOUNTAIN PROVINCE
284,CAR,Mt. Province,Bauko II,MOUNTAIN PROVINCE
285,CAR,Mt. Province,Besao,MOUNTAIN PROVINCE
286,CAR,Mt. Province,Bontoc,MOUNTAIN PROVINCE
287,CAR,Mt. Province,Natonin,MOUNTAIN PROVINCE
288,CAR,Mt. Province,Paracelis,MOUNTAIN PROVINCE
289,CAR,Mt. Province,Sabangan,MOUNTAIN PROVINCE
290,CAR,Mt. Province,Sadanga,MOUNTAIN PROVINCE
291,CAR,Mt. Province,Sagada,MOUNTAIN PROVINCE
292,CAR,Mt. Province,Tadian I,MOUNTAIN PROVINCE
293,CAR,Mt. Province,Tadian II,MOUNTAIN PROVINCE
294,CAR,Tabuk City,Eastern Tabuk District I,KALINGA
295,CAR,Tabuk City,Eastern Tabuk District II,KALINGA
296,CAR,Tabuk City,Eastern Tabuk District III,KALINGA
297,CAR,Tabuk City,Nothern  Tabuk District I,KALINGA
298,CAR,Tabuk City,Nothern  Tabuk District II,KALINGA
299,CAR,Tabuk City,Southern Tabuk District I,KALINGA
300,CAR,Tabuk City,Southern Tabuk District II,KALINGA
301,CAR,Tabuk City,Southern Tabuk District III,KALINGA
302,CAR,Tabuk City,Western Tabuk District I,KALINGA
303,CAR,Tabuk City,Western Tabuk District II,KALINGA
304,CARAGA,Agusan del Norte,Buenavista I,AGUSAN DEL NORTE
305,CARAGA,Agusan del Norte,Buenavista II,AGUSAN DEL NORTE
306,CARAGA,Agusan del Norte,Buenavista III,AGUSAN DEL NORTE
307,CARAGA,Agusan del Norte,Buenavista IV,AGUSAN DEL NORTE
308,CARAGA,Agusan del Norte,Carmen,AGUSAN DEL NORTE
309,CARAGA,Agusan del Norte,Jabonga I,AGUSAN DEL NORTE
310,CARAGA,Agusan del Norte,Jabonga II,AGUSAN DEL NORTE
311,CARAGA,Agusan del Norte,Kitcharao,AGUSAN DEL NORTE
312,CARAGA,Agusan del Norte,Las Nieves East,AGUSAN DEL NORTE
313,CARAGA,Agusan del Norte,Las Nieves West,AGUSAN DEL NORTE
314,CARAGA,Agusan del Norte,Magallanes,AGUSAN DEL NORTE
315,CARAGA,Agusan del Norte,Nasipit East,AGUSAN DEL NORTE
316,CARAGA,Agusan del Norte,Nasipit West,AGUSAN DEL NORTE
317,CARAGA,Agusan del Norte,R.T. Romualdez,AGUSAN DEL NORTE
318,CARAGA,Agusan del Norte,Santiago,AGUSAN DEL NORTE
319,CARAGA,Agusan del Norte,Tubay I,AGUSAN DEL NORTE
320,CARAGA,Agusan del Norte,Tubay II,AGUSAN DEL NORTE
321,CARAGA,Agusan del Sur,Bunawan I,AGUSAN DEL SUR
322,CARAGA,Agusan del Sur,Bunawan II,AGUSAN DEL SUR
323,CARAGA,Agusan del Sur,Curriculum Implementation Division (Agusan del Sur Division),AGUSAN DEL SUR
324,CARAGA,Agusan del Sur,Esperanza I,AGUSAN DEL SUR
325,CARAGA,Agusan del Sur,Esperanza II,AGUSAN DEL SUR
326,CARAGA,Agusan del Sur,Esperanza III,AGUSAN DEL SUR
327,CARAGA,Agusan del Sur,La Paz I,AGUSAN DEL SUR
328,CARAGA,Agusan del Sur,La Paz II,AGUSAN DEL SUR
329,CARAGA,Agusan del Sur,Loreto North,AGUSAN DEL SUR
330,CARAGA,Agusan del Sur,Loreto South,AGUSAN DEL SUR
331,CARAGA,Agusan del Sur,Prosperidad I,AGUSAN DEL SUR
332,CARAGA,Agusan del Sur,Prosperidad II,AGUSAN DEL SUR
333,CARAGA,Agusan del Sur,Prosperidad III,AGUSAN DEL SUR
334,CARAGA,Agusan del Sur,Prosperidad IV,AGUSAN DEL SUR
335,CARAGA,Agusan del Sur,Rosario I,AGUSAN DEL SUR
336,CARAGA,Agusan del Sur,Rosario II,AGUSAN DEL SUR
337,CARAGA,Agusan del Sur,San Francisco I,AGUSAN DEL SUR
338,CARAGA,Agusan del Sur,San Francisco II,AGUSAN DEL SUR
339,CARAGA,Agusan del Sur,San Francisco III,AGUSAN DEL SUR
340,CARAGA,Agusan del Sur,San Francisco IV,AGUSAN DEL SUR
341,CARAGA,Agusan del Sur,San Luis I,AGUSAN DEL SUR
342,CARAGA,Agusan del Sur,San Luis II,AGUSAN DEL SUR
343,CARAGA,Agusan del Sur,Sibagat I,AGUSAN DEL SUR
344,CARAGA,Agusan del Sur,Sibagat II,AGUSAN DEL SUR
345,CARAGA,Agusan del Sur,Sta. Josefa,AGUSAN DEL SUR
346,CARAGA,Agusan del Sur,Talacogon East,AGUSAN DEL SUR
347,CARAGA,Agusan del Sur,Talacogon West,AGUSAN DEL SUR
348,CARAGA,Agusan del Sur,Trento I,AGUSAN DEL SUR
349,CARAGA,Agusan del Sur,Trento II,AGUSAN DEL SUR
350,CARAGA,Agusan del Sur,Veruela I,AGUSAN DEL SUR
351,CARAGA,Agusan del Sur,Veruela II,AGUSAN DEL SUR
352,CARAGA,Bayugan City,Bayugan Central,AGUSAN DEL SUR
353,CARAGA,Bayugan City,Bayugan East,AGUSAN DEL SUR
354,CARAGA,Bayugan City,Bayugan North,AGUSAN DEL SUR
355,CARAGA,Bayugan City,Bayugan South,AGUSAN DEL SUR
356,CARAGA,Bayugan City,Bayugan West,AGUSAN DEL SUR
357,CARAGA,Bislig City,Bislig City I,SURIGAO DEL SUR
358,CARAGA,Bislig City,Bislig City II,SURIGAO DEL SUR
359,CARAGA,Bislig City,Mangagoy I,SURIGAO DEL SUR
360,CARAGA,Bislig City,Mangagoy II,SURIGAO DEL SUR
361,CARAGA,Butuan City,Central Butuan District I,AGUSAN DEL NORTE
362,CARAGA,Butuan City,Central Butuan District II,AGUSAN DEL NORTE
363,CARAGA,Butuan City,East Butuan District I,AGUSAN DEL NORTE
364,CARAGA,Butuan City,East Butuan District II,AGUSAN DEL NORTE
365,CARAGA,Butuan City,North Butuan District,AGUSAN DEL NORTE
366,CARAGA,Butuan City,Northwest Butuan District,AGUSAN DEL NORTE
367,CARAGA,Butuan City,South Butuan District I,AGUSAN DEL NORTE
368,CARAGA,Butuan City,South Butuan District II,AGUSAN DEL NORTE
369,CARAGA,Butuan City,Southeast I Butuan District,AGUSAN DEL NORTE
370,CARAGA,Butuan City,Southeast II Butuan District,AGUSAN DEL NORTE
371,CARAGA,Butuan City,Southwest Butuan District,AGUSAN DEL NORTE
372,CARAGA,Butuan City,West Butuan District I,AGUSAN DEL NORTE
373,CARAGA,Butuan City,West Butuan District II,AGUSAN DEL NORTE
374,CARAGA,Cabadbaran City,North Cabadbaran,AGUSAN DEL NORTE
375,CARAGA,Cabadbaran City,Northwest Cabadbaran,AGUSAN DEL NORTE
376,CARAGA,Cabadbaran City,South Cabadbaran,AGUSAN DEL NORTE
377,CARAGA,Cabadbaran City,Southeast Cabadbaran,AGUSAN DEL NORTE
378,CARAGA,Dinagat Island,Albor,DINAGAT ISLANDS
379,CARAGA,Dinagat Island,Cagdianao,DINAGAT ISLANDS
380,CARAGA,Dinagat Island,Dinagat,DINAGAT ISLANDS
381,CARAGA,Dinagat Island,Loreto,DINAGAT ISLANDS
382,CARAGA,Dinagat Island,Rizal,DINAGAT ISLANDS
383,CARAGA,Dinagat Island,Rizal II,DINAGAT ISLANDS
384,CARAGA,Dinagat Island,San Jose,DINAGAT ISLANDS
385,CARAGA,Dinagat Island,Tubajon,DINAGAT ISLANDS
386,CARAGA,Siargao,Burgos,SURIGAO DEL NORTE
387,CARAGA,Siargao,Dapa East,SURIGAO DEL NORTE
388,CARAGA,Siargao,Dapa West,SURIGAO DEL NORTE
389,CARAGA,Siargao,General Luna,SURIGAO DEL NORTE
390,CARAGA,Siargao,Numancia East,SURIGAO DEL NORTE
391,CARAGA,Siargao,Numancia West,SURIGAO DEL NORTE
392,CARAGA,Siargao,Pilar,SURIGAO DEL NORTE
393,CARAGA,Siargao,San Benito,SURIGAO DEL NORTE
394,CARAGA,Siargao,San Isidro,SURIGAO DEL NORTE
395,CARAGA,Siargao,Sapao,SURIGAO DEL NORTE
396,CARAGA,Siargao,Socorro East District,SURIGAO DEL NORTE
397,CARAGA,Siargao,Socorro West District,SURIGAO DEL NORTE
398,CARAGA,Surigao City,Surigao City District I,SURIGAO DEL NORTE
399,CARAGA,Surigao City,Surigao City District II,SURIGAO DEL NORTE
400,CARAGA,Surigao City,Surigao City District III,SURIGAO DEL NORTE
401,CARAGA,Surigao City,Surigao City District IV,SURIGAO DEL NORTE
402,CARAGA,Surigao City,Surigao City District V,SURIGAO DEL NORTE
403,CARAGA,Surigao City,Surigao City District VI,SURIGAO DEL NORTE
404,CARAGA,Surigao City,Surigao City District VII,SURIGAO DEL NORTE
405,CARAGA,Surigao City,Surigao City District VIII,SURIGAO DEL NORTE
406,CARAGA,Surigao del Norte,Alegria,SURIGAO DEL NORTE
407,CARAGA,Surigao del Norte,Anao-Aon,SURIGAO DEL NORTE
408,CARAGA,Surigao del Norte,Bacuag,SURIGAO DEL NORTE
409,CARAGA,Surigao del Norte,Claver,SURIGAO DEL NORTE
410,CARAGA,Surigao del Norte,Gigaquit,SURIGAO DEL NORTE
411,CARAGA,Surigao del Norte,Mainit I,SURIGAO DEL NORTE
412,CARAGA,Surigao del Norte,Mainit II,SURIGAO DEL NORTE
413,CARAGA,Surigao del Norte,Malimono,SURIGAO DEL NORTE
414,CARAGA,Surigao del Norte,Placer I,SURIGAO DEL NORTE
415,CARAGA,Surigao del Norte,Placer II,SURIGAO DEL NORTE
416,CARAGA,Surigao del Norte,Sison,SURIGAO DEL NORTE
417,CARAGA,Surigao del Norte,Tagana-An,SURIGAO DEL NORTE
418,CARAGA,Surigao del Norte,Tubod,SURIGAO DEL NORTE
419,CARAGA,Surigao del Sur,Barobo I,SURIGAO DEL SUR
420,CARAGA,Surigao del Sur,Barobo II,SURIGAO DEL SUR
421,CARAGA,Surigao del Sur,Bayabas,SURIGAO DEL SUR
422,CARAGA,Surigao del Sur,Cagwait,SURIGAO DEL SUR
423,CARAGA,Surigao del Sur,Cantilan I,SURIGAO DEL SUR
424,CARAGA,Surigao del Sur,Cantilan II,SURIGAO DEL SUR
425,CARAGA,Surigao del Sur,Carmen,SURIGAO DEL SUR
426,CARAGA,Surigao del Sur,Carrascal,SURIGAO DEL SUR
427,CARAGA,Surigao del Sur,Cortes,SURIGAO DEL SUR
428,CARAGA,Surigao del Sur,Hinatuan North,SURIGAO DEL SUR
429,CARAGA,Surigao del Sur,Hinatuan South,SURIGAO DEL SUR
430,CARAGA,Surigao del Sur,Lanuza,SURIGAO DEL SUR
431,CARAGA,Surigao del Sur,Lianga,SURIGAO DEL SUR
432,CARAGA,Surigao del Sur,Lingig I,SURIGAO DEL SUR
