local_id,municipality,legis_district,brgy
7967,CITY OF BAYBAY,5th District,MAGANHAN
7968,CITY OF BAYBAY,5th District,MAHAYAHAY
7969,CITY OF BAYBAY,5th District,MAILHI
7970,CITY OF BAYBAY,5th District,MAITUM
7971,CITY OF BAYBAY,5th District,MAKINHAS
7972,CITY OF BAYBAY,5th District,MAPGAP
7973,CITY OF BAYBAY,5th District,MARCOS
7974,CITY OF BAYBAY,5th District,MASLUG
7975,CITY OF BAYBAY,5th District,MATAM-IS
7976,CITY OF BAYBAY,5th District,MAYBOG
7977,CITY OF BAYBAY,5th District,MAYPATAG
7978,CITY OF BAYBAY,5th District,MONTE VERDE
7979,CITY OF BAYBAY,5th District,MONTERICO
7980,CITY OF BAYBAY,5th District,PALHI
7981,CITY OF BAYBAY,5th District,PANGASUNGAN
7982,CITY OF BAYBAY,5th District,PANSAGAN
7983,CITY OF BAYBAY,5th District,PATAG
7984,CITY OF BAYBAY,5th District,PLARIDEL
7985,CITY OF BAYBAY,5th District,POBLACION ZONE  1
7986,CITY OF BAYBAY,5th District,POBLACION ZONE  6
7987,CITY OF BAYBAY,5th District,POBLACION ZONE  9
7988,CITY OF BAYBAY,5th District,POBLACION ZONE 12
7989,CITY OF BAYBAY,5th District,POBLACION ZONE 13
7990,CITY OF BAYBAY,5th District,POBLACION ZONE 17
7991,CITY OF BAYBAY,5th District,POBLACION ZONE 21
7992,CITY OF BAYBAY,5th District,POBLACION ZONE 23
7993,CITY OF BAYBAY,5th District,POMPONAN
7994,CITY OF BAYBAY,5th District,PUNTA
7995,CITY OF BAYBAY,5th District,SABANG
7996,CITY OF BAYBAY,5th District,SAN AGUSTIN
7997,CITY OF BAYBAY,5th District,SAN ISIDRO
7998,CITY OF BAYBAY,5th District,SAN JUAN
7999,CITY OF BAYBAY,5th District,SANTA CRUZ
8000,CITY OF BAYBAY,5th District,SANTO ROSARIO
8001,CITY OF BAYBAY,5th District,SAPA
8002,CITY OF BAYBAY,5th District,VILLA MAG-ASO
8003,CITY OF BAYBAY,5th District,VILLA SOLIDARIDAD
8004,CITY OF BAYBAY,5th District,ZACARITO
8005,CITY OF BAYUGAN,1st District,BERSEBA
8006,CITY OF BAYUGAN,1st District,BUCAC
8007,CITY OF BAYUGAN,1st District,CAGBAS
8008,CITY OF BAYUGAN,1st District,CALAITAN
8009,CITY OF BAYUGAN,1st District,CANAYUGAN
8010,CITY OF BAYUGAN,1st District,CHARITO
8011,CITY OF BAYUGAN,1st District,CLARO CORTEZ
8012,CITY OF BAYUGAN,1st District,FILI
8013,CITY OF BAYUGAN,1st District,GAMAO
8014,CITY OF BAYUGAN,1st District,GETSEMANE
8015,CITY OF BAYUGAN,1st District,GRACE ESTATE
8016,CITY OF BAYUGAN,1st District,HAMOGAWAY
8017,CITY OF BAYUGAN,1st District,KATIPUNAN
8018,CITY OF BAYUGAN,1st District,MABUHAY
8019,CITY OF BAYUGAN,1st District,MAGKIANGKANG
8020,CITY OF BAYUGAN,1st District,MAHAYAG
8021,CITY OF BAYUGAN,1st District,MARCELINA
8022,CITY OF BAYUGAN,1st District,MAYGATASAN
8023,CITY OF BAYUGAN,1st District,MONTIVESTA
8024,CITY OF BAYUGAN,1st District,MT. ARARAT
8025,CITY OF BAYUGAN,1st District,MT. CARMEL
8026,CITY OF BAYUGAN,1st District,MT. OLIVE
8027,CITY OF BAYUGAN,1st District,NEW SALEM
8028,CITY OF BAYUGAN,1st District,NOLI
8029,CITY OF BAYUGAN,1st District,OSMEÑA
8030,CITY OF BAYUGAN,1st District,PANAYTAY
8031,CITY OF BAYUGAN,1st District,PINAGALAAN
8032,CITY OF BAYUGAN,1st District,POBLACION
8033,CITY OF BAYUGAN,1st District,SAGMONE
8034,CITY OF BAYUGAN,1st District,SAGUMA
8035,CITY OF BAYUGAN,1st District,SALVACION
8036,CITY OF BAYUGAN,1st District,SAN AGUSTIN
8037,CITY OF BAYUGAN,1st District,SAN ISIDRO
8038,CITY OF BAYUGAN,1st District,SAN JUAN
8039,CITY OF BAYUGAN,1st District,SANTA IRENE
8040,CITY OF BAYUGAN,1st District,SANTA TERESITA
8041,CITY OF BAYUGAN,1st District,SANTO NINO
8042,CITY OF BAYUGAN,1st District,TAGLATAWAN
8043,CITY OF BAYUGAN,1st District,TAGLIBAS
8044,CITY OF BAYUGAN,1st District,TAGUBAY
8045,CITY OF BAYUGAN,1st District,VERDU
8046,CITY OF BAYUGAN,1st District,VILLA UNDAYON
8047,CITY OF BAYUGAN,1st District,WAWA
8048,CITY OF BAYUGAN,2nd District,MT. ARARAT
8049,CITY OF BAYUGAN,2nd District,SANTO NINO
8050,CITY OF BAYUGAN,Lone District,BERSEBA
8051,CITY OF BAYUGAN,Lone District,FILI
8052,CITY OF BAYUGAN,Lone District,MAGKIANGKANG
8053,CITY OF BAYUGAN,Lone District,MT. OLIVE
8054,CITY OF BAYUGAN,Lone District,POBLACION
8055,CITY OF BAYUGAN,Lone District,TAGLATAWAN
8056,CITY OF BAYUGAN,Lone District,VILLA UNDAYON
8057,CITY OF BISLIG,2nd District,BUCTO
8058,CITY OF BISLIG,2nd District,BURBOANAN
8059,CITY OF BISLIG,2nd District,CAGUYAO
8060,CITY OF BISLIG,2nd District,COLETO
8061,CITY OF BISLIG,2nd District,COMAWAS
8062,CITY OF BISLIG,2nd District,KAHAYAG
8063,CITY OF BISLIG,2nd District,LABISMA
8064,CITY OF BISLIG,2nd District,LAWIGAN
8065,CITY OF BISLIG,2nd District,MAHARLIKA
8066,CITY OF BISLIG,2nd District,MANGAGOY
8067,CITY OF BISLIG,2nd District,MONE
8068,CITY OF BISLIG,2nd District,PAMANLINAN
8069,CITY OF BISLIG,2nd District,PAMAYPAYAN
8070,CITY OF BISLIG,2nd District,POBLACION
8071,CITY OF BISLIG,2nd District,SAN ANTONIO
8072,CITY OF BISLIG,2nd District,SAN FERNANDO
8073,CITY OF BISLIG,2nd District,SAN ISIDRO (BAGNAN)
8074,CITY OF BISLIG,2nd District,SAN JOSE
8075,CITY OF BISLIG,2nd District,SAN ROQUE (CADANGLASAN)
8076,CITY OF BISLIG,2nd District,SAN VICENTE
8077,CITY OF BISLIG,2nd District,SANTA CRUZ
8078,CITY OF BISLIG,2nd District,SIBAROY
8079,CITY OF BISLIG,2nd District,TABON
8080,CITY OF BISLIG,2nd District,TUMANAN
8081,CITY OF BIÑAN,1st District,BIÃ‘AN (POBLACION)
8082,CITY OF BIÑAN,1st District,BUNGAHAN
8083,CITY OF BIÑAN,1st District,CANLALAY
8084,CITY OF BIÑAN,1st District,CASILE
8085,CITY OF BIÑAN,1st District,DE LA PAZ
8086,CITY OF BIÑAN,1st District,GANADO
8087,CITY OF BIÑAN,1st District,LANGKIWA
8088,CITY OF BIÑAN,1st District,LOMA
8089,CITY OF BIÑAN,1st District,MALABAN
8090,CITY OF BIÑAN,1st District,MALAMIG
8091,CITY OF BIÑAN,1st District,MAMPALASAN
8092,CITY OF BIÑAN,1st District,PLATERO
8093,CITY OF BIÑAN,1st District,POBLACION
8094,CITY OF BIÑAN,1st District,SAN ANTONIO
8095,CITY OF BIÑAN,1st District,SAN FRANCISCO (HALANG)
8096,CITY OF BIÑAN,1st District,SAN JOSE
8097,CITY OF BIÑAN,1st District,SAN VICENTE
8098,CITY OF BIÑAN,1st District,SANTO DOMINGO
8099,CITY OF BIÑAN,1st District,SANTO NINO
8100,CITY OF BIÑAN,1st District,SANTO TOMAS (CALABUSO)
8101,CITY OF BIÑAN,1st District,SORO-SORO
8102,CITY OF BIÑAN,1st District,TIMBAO
8103,CITY OF BIÑAN,1st District,TUBIGAN
8104,CITY OF BIÑAN,1st District,ZAPOTE
8105,CITY OF BOGO,1st District,COGON (POB.)
8106,CITY OF BOGO,4th District,ANONANG NORTE
8107,CITY OF BOGO,4th District,ANONANG SUR
8108,CITY OF BOGO,4th District,BANBAN
8109,CITY OF BOGO,4th District,BINABAG
8110,CITY OF BOGO,4th District,CAYANG
8111,CITY OF BOGO,4th District,COGON (POB.)
8112,CITY OF BOGO,4th District,DAKIT
8113,CITY OF BOGO,4th District,DON PEDRO RODRIGUEZ
8114,CITY OF BOGO,4th District,GAIRAN
8115,CITY OF BOGO,4th District,GUADALUPE
8116,CITY OF BOGO,4th District,LA PAZ
8117,CITY OF BOGO,4th District,LA PURISIMA CONCEPCION (POB.)
8118,CITY OF BOGO,4th District,LIBERTAD
8119,CITY OF BOGO,4th District,MALINGIN
8120,CITY OF BOGO,4th District,MARANGOG
8121,CITY OF BOGO,4th District,NAILON
8122,CITY OF BOGO,4th District,ODLOT
8123,CITY OF BOGO,4th District,POLAMBATO
8124,CITY OF BOGO,4th District,SAN VICENTE (POB.)
8125,CITY OF BOGO,4th District,SIOCON
8126,CITY OF BOGO,4th District,SUDLONON
8127,CITY OF BOGO,4th District,TAYTAYAN
8128,CITY OF BORONGAN (Capital),Lone District,ALANG-ALANG
8129,CITY OF BORONGAN (Capital),Lone District,AMANTACOP
8130,CITY OF BORONGAN (Capital),Lone District,ANDO
8131,CITY OF BORONGAN (Capital),Lone District,BALACDAS
8132,CITY OF BORONGAN (Capital),Lone District,BALUD
8133,CITY OF BORONGAN (Capital),Lone District,BANUYO
8134,CITY OF BORONGAN (Capital),Lone District,BARAS
8135,CITY OF BORONGAN (Capital),Lone District,BATO
8136,CITY OF BORONGAN (Capital),Lone District,BAYOBAY
8137,CITY OF BORONGAN (Capital),Lone District,BENOWANGAN
8138,CITY OF BORONGAN (Capital),Lone District,BUGAS
8139,CITY OF BORONGAN (Capital),Lone District,CABALAGNAN
8140,CITY OF BORONGAN (Capital),Lone District,CABONG
8141,CITY OF BORONGAN (Capital),Lone District,CAGBONGA
8142,CITY OF BORONGAN (Capital),Lone District,CALICO-AN
8143,CITY OF BORONGAN (Capital),Lone District,CALINGATNGAN
8144,CITY OF BORONGAN (Capital),Lone District,CAMADA
8145,CITY OF BORONGAN (Capital),Lone District,CAMPESAO
8146,CITY OF BORONGAN (Capital),Lone District,CAN-ABONG
8147,CITY OF BORONGAN (Capital),Lone District,CANJAWAY
8148,CITY OF BORONGAN (Capital),Lone District,CANYOPAY
8149,CITY OF BORONGAN (Capital),Lone District,DIVINUBO
8150,CITY OF BORONGAN (Capital),Lone District,HEBACONG
8151,CITY OF BORONGAN (Capital),Lone District,HINDANG
8152,CITY OF BORONGAN (Capital),Lone District,LALAWIGAN
8153,CITY OF BORONGAN (Capital),Lone District,LIBUTON
8154,CITY OF BORONGAN (Capital),Lone District,LOCSO-ON
8155,CITY OF BORONGAN (Capital),Lone District,MAYBACONG
8156,CITY OF BORONGAN (Capital),Lone District,MAYPANGDAN
8157,CITY OF BORONGAN (Capital),Lone District,PEPELITAN
8158,CITY OF BORONGAN (Capital),Lone District,PINANAG-AN
8159,CITY OF BORONGAN (Capital),Lone District,PUNTA MARIA
8160,CITY OF BORONGAN (Capital),Lone District,PUROK A (POB.)
8161,CITY OF BORONGAN (Capital),Lone District,PUROK E (POB.)
8162,CITY OF BORONGAN (Capital),Lone District,PUROK G (POB.)
8163,CITY OF BORONGAN (Capital),Lone District,SABANG SOUTH
8164,CITY OF BORONGAN (Capital),Lone District,SAN ANDRES
8165,CITY OF BORONGAN (Capital),Lone District,SAN GABRIEL
8166,CITY OF BORONGAN (Capital),Lone District,SAN GREGORIO
8167,CITY OF BORONGAN (Capital),Lone District,SAN JOSE
8168,CITY OF BORONGAN (Capital),Lone District,SAN MATEO
8169,CITY OF BORONGAN (Capital),Lone District,SAN PABLO
8170,CITY OF BORONGAN (Capital),Lone District,SAN SATURNINO
